,Train_idx
770,1428
771,1332
772,2456
773,569
774,2308
775,850
776,957
777,1548
778,1754
779,17
780,1375
781,632
782,205
783,39
784,1650
785,265
786,348
787,2213
788,252
789,620
790,25
791,2423
792,1010
793,2562
794,400
795,1827
796,54
797,1767
798,481
799,853
800,971
801,2044
802,2586
803,666
804,376
805,1769
806,475
807,1310
808,1614
809,908
810,1941
811,1144
812,2020
813,734
814,1772
815,1539
816,1997
817,682
818,1247
819,1584
820,354
821,1577
822,309
823,600
824,393
825,1868
826,686
827,2438
828,743
829,1268
830,1445
831,1787
832,1138
833,1276
834,1704
835,853
836,1400
837,718
838,460
839,1072
840,858
841,2286
842,1408
843,1042
844,863
845,381
846,2265
847,1641
848,1782
849,585
850,795
851,1855
852,825
853,724
854,1071
855,82
856,1745
857,2161
858,1560
859,1981
860,520
861,814
862,1317
863,570
864,1111
865,23
866,2623
867,599
868,1016
869,354
870,988
871,2613
872,1248
873,774
874,555
875,272
876,1247
877,1933
878,1130
879,2358
880,1279
881,1483
882,1364
883,922
884,1771
885,2050
886,30
887,737
888,1634
889,2525
890,853
891,805
892,2360
893,99
894,1433
895,1405
896,1330
897,1421
898,454
899,2024
900,1863
901,1537
902,479
903,1525
904,521
905,1577
906,2291
907,1033
908,1770
909,210
910,537
911,1113
912,741
913,1461
914,1769
915,2357
916,2515
917,2619
918,1084
919,111
920,1263
921,2034
922,1974
923,667
924,1819
925,437
926,1971
927,1522
928,1199
929,654
930,1924
931,2411
932,1518
933,1098
934,1392
935,2181
936,253
937,930
938,1437
939,2259
940,1058
941,401
942,1600
943,2181
944,1943
945,1022
946,2050
947,1646
948,21
949,2527
950,387
951,1358
952,2309
953,807
954,963
955,2131
956,1090
957,71
958,1905
959,607
960,1055
961,651
962,1905
963,1928
964,968
965,841
966,655
967,592
968,142
969,1663
970,1784
971,1935
972,833
973,341
974,1186
975,1343
976,716
977,2363
978,2199
979,450
980,766
981,2282
982,490
983,1799
984,392
985,2399
986,968
987,258
988,408
989,2190
990,1797
991,425
992,142
993,2534
994,647
995,1998
996,765
997,1509
998,1527
999,2371
1000,2430
1001,1479
1002,1962
1003,1387
1004,1786
1005,861
1006,2474
1007,1477
1008,20
1009,1153
1010,2446
1011,1452
1012,1386
1013,2012
1014,863
1015,1856
1016,1323
1017,2537
1018,2375
1019,2494
1020,1841
1021,88
1022,1851
1023,994
1024,385
1025,87
1026,2225
1027,110
1028,750
1029,84
1030,508
1031,1028
1032,2136
1033,75
1034,1505
1035,1543
1036,1004
1037,164
1038,2238
1039,1358
1040,1077
1041,746
1042,2214
1043,1462
1044,1796
1045,256
1046,1799
1047,2535
1048,2161
1049,2479
1050,610
1051,1322
1052,663
1053,1773
1054,1275
1055,1372
1056,695
1057,794
1058,1374
1059,2591
1060,2412
1061,646
1062,1417
1063,2248
1064,1575
1065,369
1066,1194
1067,925
1068,2077
1069,2365
1070,988
1071,812
1072,2307
1073,1402
1074,1751
1075,1609
1076,1392
1077,755
1078,1670
1079,2557
1080,1080
1081,172
1082,1159
1083,2192
1084,1218
1085,435
1086,760
1087,681
1088,1411
1089,341
1090,2064
1091,27
1092,2087
1093,496
1094,2249
1095,172
1096,997
1097,2603
1098,1659
1099,223
1100,1854
1101,429
1102,857
1103,2084
1104,442
1105,1078
1106,1448
1107,243
1108,2282
1109,43
1110,2170
1111,2165
1112,943
1113,1051
1114,1960
1115,1553
1116,1141
1117,1931
1118,2334
1119,409
1120,786
1121,1731
1122,2173
1123,2593
1124,2150
1125,1801
1126,1978
1127,1010
1128,1877
1129,258
1130,1027
1131,2328
1132,1948
1133,125
1134,1337
1135,1549
1136,558
1137,1184
1138,1986
1139,1512
1140,1427
1141,684
1142,1594
1143,718
1144,485
1145,797
1146,2477
1147,304
1148,888
1149,1983
1150,1636
1151,1003
1152,2565
1153,1515
1154,1083
1155,827
1156,2441
1157,1282
1158,2132
1159,2544
1160,1896
1161,2100
1162,2288
1163,491
1164,686
1165,2417
1166,1827
1167,123
1168,1293
1169,957
1170,1771
1171,1056
1172,1673
1173,1868
1174,1945
1175,1367
1176,2383
1177,1024
1178,486
1179,1110
1180,1635
1181,2465
1182,1342
1183,1785
1184,1504
1185,283
1186,1731
1187,1166
1188,1735
1189,150
1190,2408
1191,1897
1192,1553
1193,505
1194,1235
1195,1549
1196,131
1197,1928
1198,1997
1199,2193
1200,1183
1201,1287
1202,748
1203,1461
1204,2057
1205,1839
1206,2236
1207,2394
1208,2310
1209,1270
1210,604
1211,367
1212,1078
1213,1660
1214,2457
1215,1218
1216,1268
1217,1944
1218,1653
1219,236
1220,1256
1221,2448
1222,2216
1223,129
1224,2070
1225,1805
1226,2136
1227,1841
1228,4
1229,1961
1230,2562
1231,98
1232,1704
1233,2047
1234,2584
1235,1269
1236,972
1237,1316
1238,2092
1239,2429
1240,1525
1241,2361
1242,2387
1243,467
1244,949
1245,2159
1246,1517
1247,2567
1248,101
1249,844
1250,773
1251,1373
1252,798
1253,516
1254,2479
1255,120
1256,598
1257,203
1258,2471
1259,1309
1260,1463
1261,2272
1262,1969
1263,207
1264,74
1265,1411
1266,2263
1267,2378
1268,266
1269,299
1270,1069
1271,2414
1272,4
1273,1768
1274,2523
1275,376
1276,2597
1277,286
1278,582
1279,400
1280,1959
1281,355
1282,1218
1283,500
1284,2167
1285,667
1286,94
1287,360
1288,953
1289,1025
1290,1546
1291,178
1292,298
1293,2297
1294,658
1295,122
1296,1446
1297,798
1298,81
1299,765
1300,260
1301,717
1302,1156
1303,1092
1304,1353
1305,1162
1306,1295
1307,1574
1308,2300
1309,287
1310,427
1311,1800
1312,1282
1313,677
1314,187
1315,2592
1316,1197
1317,2103
1318,1791
1319,1824
1320,1673
1321,1839
1322,472
1323,2299
1324,2334
1325,1656
1326,2448
1327,1529
1328,2352
1329,332
1330,1606
1331,2434
1332,1183
1333,1148
1334,394
1335,114
1336,292
1337,401
1338,1730
1339,717
1340,2227
1341,1159
1342,2117
1343,1750
1344,887
1345,1602
1346,1146
1347,1832
1348,471
1349,2367
1350,2043
1351,118
1352,2324
1353,1674
1354,443
1355,2125
1356,1550
1357,1381
1358,2407
1359,1338
1360,1544
1361,899
1362,1588
1363,2485
1364,36
1365,326
1366,1650
1367,2040
1368,649
1369,2519
1370,2528
1371,250
1372,1689
1373,1192
1374,1615
1375,1812
1376,2089
1377,1978
1378,42
1379,2199
1380,958
1381,2062
1382,2058
1383,1310
1384,41
1385,1368
1386,2592
1387,290
1388,1178
1389,1818
1390,1320
1391,2422
1392,1803
1393,2565
1394,856
1395,256
1396,1586
1397,2198
1398,132
1399,1749
1400,1056
1401,846
1402,2553
1403,407
1404,1568
1405,1095
1406,87
1407,2503
1408,234
1409,1764
1410,157
1411,567
1412,1733
1413,313
1414,798
1415,2064
1416,2162
1417,1705
1418,1181
1419,286
1420,259
1421,1762
1422,844
1423,1604
1424,212
1425,1918
1426,2614
1427,475
1428,894
1429,19
1430,408
1431,217
1432,1487
1433,965
1434,1862
1435,441
1436,1573
1437,1599
1438,854
1439,2459
1440,876
1441,1705
1442,2292
1443,1292
1444,2295
1445,31
1446,1441
1447,2398
1448,1500
1449,275
1450,1613
1451,296
1452,1909
1453,1518
1454,372
1455,465
1456,2389
1457,1022
1458,2052
1459,504
1460,2548
1461,2615
1462,2083
1463,2076
1464,360
1465,1827
1466,1565
1467,1410
1468,1510
1469,436
1470,2330
1471,1107
1472,732
1473,448
1474,181
1475,1363
1476,283
1477,103
1478,762
1479,722
1480,311
1481,1623
1482,255
1483,1073
1484,72
1485,2215
1486,872
1487,589
1488,1588
1489,2007
1490,177
1491,569
1492,702
1493,1180
1494,940
1495,204
1496,2517
1497,67
1498,730
1499,2391
1500,2552
1501,891
1502,2206
1503,338
1504,2139
1505,2459
1506,1461
1507,1017
1508,2166
1509,549
1510,1140
1511,1852
1512,1466
1513,2044
1514,885
1515,366
1516,2535
1517,77
1518,143
1519,1249
1520,2008
1521,1471
1522,1941
1523,871
1524,689
1525,589
1526,1789
1527,1394
1528,89
1529,1191
1530,2201
1531,167
1532,1583
1533,1993
1534,1656
1535,1595
1536,156
1537,593
1538,2409
1539,1377
1540,756
1541,821
1542,2175
1543,2327
1544,610
1545,1174
1546,1809
1547,1207
1548,1577
1549,440
1550,1126
1551,1463
1552,96
1553,715
1554,1934
1555,1073
1556,504
1557,2250
1558,1060
1559,72
1560,2083
1561,1757
1562,2066
1563,886
1564,240
1565,995
1566,433
1567,1103
1568,2011
1569,1684
1570,1457
1571,2264
1572,149
1573,355
1574,2333
1575,1593
1576,779
1577,1798
1578,624
1579,952
1580,886
1581,1145
1582,1713
1583,633
1584,2301
1585,922
1586,1045
1587,1507
1588,736
1589,1290
1590,1776
1591,1978
1592,49
1593,1119
1594,556
1595,1982
1596,1386
1597,181
1598,2069
1599,2196
1600,1344
1601,2343
1602,2070
1603,2312
1604,1334
1605,1026
1606,247
1607,2446
1608,2454
1609,893
1610,326
1611,1313
1612,124
1613,592
1614,728
1615,424
1616,2072
1617,1271
1618,623
1619,50
1620,1798
1621,2129
1622,1432
1623,721
1624,231
1625,98
1626,133
1627,159
1628,1200
1629,2299
1630,1600
1631,1712
1632,2219
1633,1011
1634,2264
1635,474
1636,1209
1637,179
1638,813
1639,1109
1640,2566
1641,1745
1642,416
1643,1063
1644,920
1645,1448
1646,1814
1647,2243
1648,1909
1649,135
1650,1037
1651,808
1652,1436
1653,2237
1654,895
1655,2189
1656,1345
1657,2059
1658,260
1659,2183
1660,1684
1661,2476
1662,865
1663,858
1664,701
1665,1142
1666,1932
1667,1621
1668,2048
1669,1792
1670,2036
1671,313
1672,923
1673,360
1674,864
1675,308
1676,1484
1677,94
1678,1202
1679,1258
1680,858
1681,1392
1682,1377
1683,2036
1684,1761
1685,2094
1686,2370
1687,1030
1688,2597
1689,408
1690,1810
1691,696
1692,2591
1693,959
1694,2137
1695,2323
1696,991
1697,41
1698,1614
1699,1262
1700,1510
1701,1598
1702,1759
1703,2081
1704,1728
1705,2004
1706,2380
1707,2267
1708,269
1709,700
1710,520
1711,1445
1712,1973
1713,1334
1714,1854
1715,1654
1716,1361
1717,910
1718,1631
1719,661
1720,581
1721,2040
1722,2144
1723,2190
1724,1080
1725,1323
1726,2009
1727,725
1728,1162
1729,1783
1730,109
1731,1733
1732,368
1733,1644
1734,381
1735,2277
1736,314
1737,2487
1738,777
1739,80
1740,2599
1741,1275
1742,823
1743,196
1744,52
1745,124
1746,2575
1747,1357
1748,1942
1749,2322
1750,1653
1751,544
1752,1990
1753,1035
1754,2313
1755,1122
1756,1812
1757,1342
1758,879
1759,2461
1760,1039
1761,1122
1762,2
1763,1435
1764,2527
1765,1471
1766,1259
1767,1768
1768,1003
1769,164
1770,2260
1771,1807
1772,1648
1773,1737
1774,772
1775,1289
1776,1887
1777,545
1778,1375
1779,1007
1780,458
1781,1990
1782,138
1783,634
1784,2554
1785,314
1786,2250
1787,131
1788,1215
1789,456
1790,2534
1791,899
1792,2228
1793,1893
1794,340
1795,469
1796,1574
1797,1326
1798,1549
1799,868
1800,2578
1801,1206
1802,943
1803,1585
1804,2485
1805,378
1806,487
1807,30
1808,931
1809,778
1810,97
1811,2172
1812,2206
1813,2129
1814,1774
1815,2083
1816,2618
1817,1576
1818,330
1819,2066
1820,2097
1821,1544
1822,2168
1823,955
1824,810
1825,872
1826,48
1827,1212
1828,43
1829,2482
1830,416
1831,2595
1832,61
1833,1090
1834,131
1835,1557
1836,1162
1837,1389
1838,1032
1839,608
1840,577
1841,2012
1842,1728
1843,1394
1844,502
1845,2578
1846,910
1847,1681
1848,461
1849,870
1850,480
1851,2392
1852,186
1853,1712
1854,111
1855,18
1856,2038
1857,697
1858,177
1859,862
1860,348
1861,2070
1862,1568
1863,1471
1864,2463
1865,1231
1866,1933
1867,45
1868,2417
1869,430
1870,2102
1871,1498
1872,1693
1873,1688
1874,782
1875,1496
1876,599
1877,1983
1878,2403
1879,1740
1880,576
1881,642
1882,1153
1883,1337
1884,864
1885,2425
1886,986
1887,377
1888,2434
1889,2379
1890,2045
1891,2503
1892,618
1893,2523
1894,2480
1895,576
1896,2590
1897,275
1898,2039
1899,186
1900,1303
1901,2558
1902,2221
1903,1354
1904,1839
1905,22
1906,930
1907,188
1908,1678
1909,1149
1910,2302
1911,961
1912,1049
1913,934
1914,2474
1915,2562
1916,2562
1917,2403
1918,2203
1919,960
1920,1962
1921,911
1922,502
1923,1612
1924,575
1925,235
1926,1995
1927,1104
1928,1984
1929,2282
1930,844
1931,2490
1932,2032
1933,508
1934,330
1935,333
1936,1025
1937,2343
1938,1187
1939,1458
1940,263
1941,254
1942,1827
1943,2549
1944,2196
1945,1262
1946,2484
1947,13
1948,285
1949,2215
1950,1341
1951,941
1952,1009
1953,2527
1954,758
1955,2180
1956,662
1957,146
1958,943
1959,2231
1960,38
1961,1453
1962,974
1963,2312
1964,1935
1965,661
1966,1043
1967,1846
1968,2457
1969,182
1970,1447
1971,568
1972,489
1973,1812
1974,1954
1975,2470
1976,1353
1977,1877
1978,387
1979,2616
1980,923
1981,1307
1982,2039
1983,1940
1984,1792
1985,567
1986,534
1987,545
1988,2472
1989,1931
1990,1784
1991,2514
1992,2482
1993,1838
1994,137
1995,1767
1996,788
1997,455
1998,1665
1999,864
2000,1192
2001,880
2002,2352
2003,2239
2004,394
2005,781
2006,2619
2007,2541
2008,1488
2009,2271
2010,1362
2011,108
2012,128
2013,1993
2014,1701
2015,1948
2016,1645
2017,2509
2018,1246
2019,1788
2020,1543
2021,2443
2022,1585
2023,2198
2024,649
2025,1838
2026,1011
2027,1005
2028,250
2029,424
2030,1707
2031,399
2032,1842
2033,1813
2034,1149
2035,2003
2036,890
2037,1349
2038,290
2039,206
2040,2554
2041,6
2042,979
2043,1054
2044,1805
2045,224
2046,698
2047,1802
2048,718
2049,62
2050,2112
2051,1916
2052,2388
2053,840
2054,278
2055,807
2056,291
2057,1955
2058,1744
2059,890
2060,2613
2061,1933
2062,1985
2063,1387
2064,400
2065,1098
2066,498
2067,753
2068,20
2069,282
2070,1657
2071,1745
2072,2102
2073,944
2074,1624
2075,893
2076,638
2077,429
2078,61
2079,1019
2080,2042
2081,18
2082,2000
2083,401
2084,1178
2085,1405
2086,2459
2087,107
2088,4
2089,355
2090,2191
2091,490
2092,948
2093,1111
2094,200
2095,381
2096,1171
2097,2563
2098,1262
2099,223
2100,158
2101,1525
2102,280
2103,1286
2104,961
2105,18
2106,454
2107,997
2108,1257
2109,596
2110,2057
2111,1660
2112,2238
2113,1797
2114,1933
2115,2021
2116,1116
2117,2619
2118,1504
2119,1246
2120,1687
2121,948
2122,1112
2123,1849
2124,2195
2125,139
2126,124
2127,1371
2128,1811
2129,673
2130,1479
2131,1239
2132,1341
2133,1424
2134,2464
2135,520
2136,2441
2137,1478
2138,1034
2139,946
2140,85
2141,290
2142,768
2143,1534
2144,1282
2145,1641
2146,1655
2147,1089
2148,2429
2149,2603
2150,894
2151,3
2152,1114
2153,1023
2154,2364
2155,1246
2156,530
2157,2396
2158,2623
2159,1826
2160,873
2161,881
2162,329
2163,1076
2164,479
2165,633
2166,240
2167,861
2168,2560
2169,1186
2170,338
2171,2333
2172,289
2173,2235
2174,1706
2175,2225
2176,1216
2177,50
2178,1910
2179,14
2180,298
2181,1679
2182,2079
2183,551
2184,2047
2185,1352
2186,1694
2187,158
2188,425
2189,1932
2190,2344
2191,1539
2192,436
2193,733
2194,905
2195,2117
2196,1475
2197,755
2198,1111
2199,1963
2200,2256
2201,2597
2202,1410
2203,2334
2204,387
2205,2128
2206,1324
2207,245
2208,1798
2209,1347
2210,650
2211,1724
2212,1661
2213,2357
2214,136
2215,1609
2216,38
2217,1890
2218,1430
2219,1592
2220,2359
2221,2597
2222,1201
2223,428
2224,2486
2225,1999
2226,257
2227,1700
2228,1328
2229,2599
2230,931
2231,714
2232,2401
2233,803
2234,204
2235,2284
2236,24
2237,1190
2238,451
2239,97
2240,2563
2241,1778
2242,1810
2243,476
2244,1703
2245,2285
2246,840
2247,678
2248,645
2249,1961
2250,276
2251,1781
2252,1980
2253,577
2254,369
2255,1385
2256,196
2257,1078
2258,422
2259,202
2260,1758
2261,803
2262,461
2263,131
2264,1095
2265,219
2266,1768
2267,2502
2268,2313
2269,1286
2270,1826
2271,1833
2272,1263
2273,1017
2274,1087
2275,2267
2276,285
2277,637
2278,655
2279,2534
2280,1073
2281,2350
2282,189
2283,2524
2284,2586
2285,685
2286,2115
2287,602
2288,1349
2289,1633
2290,1238
2291,1350
2292,1926
2293,816
2294,221
2295,296
2296,1569
2297,2391
2298,1438
2299,1082
2300,361
2301,1712
2302,2538
2303,40
2304,2467
2305,1497
2306,2507
2307,1378
2308,1689
2309,1797
2310,155
2311,2573
2312,1809
2313,2258
2314,634
2315,396
2316,129
2317,1912
2318,270
2319,270
2320,45
2321,928
2322,468
2323,1986
2324,1561
2325,1621
2326,2594
2327,270
2328,1762
2329,1158
2330,335
2331,2230
2332,2129
2333,1752
2334,2538
2335,375
2336,953
2337,552
2338,2037
2339,31
2340,480
2341,1427
2342,312
2343,736
2344,569
2345,1969
2346,2059
2347,1942
2348,2395
2349,2365
2350,2369
2351,1532
2352,1176
2353,2497
2354,1700
2355,1476
2356,1216
2357,760
2358,2575
2359,1613
2360,1725
2361,440
