,Train_idx
1015,438
1016,2343
1017,42
1018,2574
1019,687
1020,1470
1021,2529
1022,1156
1023,1847
1024,1075
1025,954
1026,151
1027,2410
1028,503
1029,352
1030,1117
1031,2149
1032,194
1033,339
1034,292
1035,2347
1036,1888
1037,2214
1038,1281
1039,753
1040,324
1041,2054
1042,1319
1043,2149
1044,874
1045,143
1046,2050
1047,849
1048,2292
1049,2613
1050,2402
1051,1397
1052,112
1053,1530
1054,268
1055,2620
1056,447
1057,10
1058,2268
1059,2117
1060,253
1061,209
1062,749
1063,2479
1064,802
1065,962
1066,533
1067,2058
1068,1358
1069,1948
1070,1324
1071,1669
1072,126
1073,1821
1074,310
1075,1588
1076,1708
1077,1829
1078,2622
1079,214
1080,1972
1081,804
1082,475
1083,520
1084,1718
1085,676
1086,1647
1087,2367
1088,1193
1089,692
1090,1792
1091,422
1092,698
1093,780
1094,1858
1095,76
1096,688
1097,1336
1098,707
1099,1890
1100,89
1101,700
1102,1769
1103,866
1104,2427
1105,2325
1106,241
1107,691
1108,2219
1109,1776
1110,906
1111,760
1112,1751
1113,938
1114,1407
1115,1647
1116,538
1117,2084
1118,558
1119,1033
1120,388
1121,40
1122,556
1123,1593
1124,833
1125,330
1126,1437
1127,232
1128,1404
1129,466
1130,2215
1131,1000
1132,1359
1133,1857
1134,1602
1135,1880
1136,2582
1137,2357
1138,1852
1139,45
1140,2200
1141,775
1142,763
1143,1623
1144,577
1145,2590
1146,1893
1147,1788
1148,1119
1149,493
1150,601
1151,1686
1152,1558
1153,2214
1154,709
1155,2507
1156,211
1157,1437
1158,2058
1159,777
1160,2560
1161,1757
1162,1251
1163,2288
1164,1622
1165,146
1166,49
1167,395
1168,2305
1169,290
1170,540
1171,1903
1172,2035
1173,327
1174,1954
1175,1291
1176,98
1177,1849
1178,57
1179,672
1180,1747
1181,512
1182,197
1183,313
1184,219
1185,1734
1186,1423
1187,1481
1188,2265
1189,1707
1190,492
1191,30
1192,1042
1193,2127
1194,2579
1195,2449
1196,817
1197,739
1198,645
1199,1774
1200,616
1201,1504
1202,545
1203,2416
1204,2569
1205,297
1206,1041
1207,204
1208,702
1209,98
1210,89
1211,1377
1212,2562
1213,812
1214,1194
1215,602
1216,1880
1217,321
1218,676
1219,1202
1220,2466
1221,1534
1222,1891
1223,366
1224,1105
1225,989
1226,1514
1227,1350
1228,2491
1229,1895
1230,1204
1231,1134
1232,60
1233,702
1234,178
1235,2306
1236,2584
1237,904
1238,205
1239,443
1240,928
1241,2298
1242,1828
1243,1706
1244,1639
1245,2134
1246,1808
1247,1975
1248,727
1249,2567
1250,2123
1251,1214
1252,1139
1253,1365
1254,616
1255,1466
1256,2219
1257,919
1258,2489
1259,2311
1260,1751
1261,537
1262,849
1263,888
1264,2062
1265,2565
1266,1104
1267,646
1268,1197
1269,554
1270,102
1271,569
1272,286
1273,2431
1274,430
1275,523
1276,1542
1277,652
1278,218
1279,1784
1280,1297
1281,1446
1282,1903
1283,1574
1284,1659
1285,1517
1286,226
1287,2095
1288,1462
1289,1649
1290,417
1291,1033
1292,743
1293,1392
1294,2620
1295,190
1296,2204
1297,1315
1298,1736
1299,1177
1300,1588
1301,412
1302,1559
1303,2004
1304,208
1305,778
1306,790
1307,2525
1308,1756
1309,21
1310,2406
1311,1640
1312,314
1313,987
1314,2342
1315,1474
1316,645
1317,1722
1318,599
1319,2424
1320,1040
1321,488
1322,2110
1323,2402
1324,1223
1325,270
1326,2054
1327,630
1328,2216
1329,1367
1330,481
1331,2510
1332,543
1333,2605
1334,2495
1335,2077
1336,850
1337,1876
1338,370
1339,1406
1340,1392
1341,1777
1342,1505
1343,1090
1344,190
1345,2143
1346,1977
1347,1479
1348,2471
1349,795
1350,1200
1351,631
1352,1225
1353,384
1354,677
1355,1819
1356,128
1357,1778
1358,467
1359,2267
1360,2353
1361,2419
1362,1562
1363,382
1364,2419
1365,1653
1366,310
1367,2422
1368,245
1369,1770
1370,2477
1371,2378
1372,516
1373,668
1374,2452
1375,584
1376,2036
1377,2574
1378,2518
1379,1624
1380,1864
1381,188
1382,569
1383,164
1384,2503
1385,541
1386,967
1387,1925
1388,547
1389,796
1390,2255
1391,1720
1392,92
1393,1409
1394,1287
1395,666
1396,1338
1397,2151
1398,1181
1399,176
1400,1109
1401,1774
1402,1408
1403,1819
1404,1393
1405,803
1406,1260
1407,2497
1408,1967
1409,2156
1410,1406
1411,2111
1412,2490
1413,162
1414,1432
1415,2191
1416,481
1417,2502
1418,792
1419,289
1420,51
1421,796
1422,2123
1423,1644
1424,1550
1425,1356
1426,2110
1427,468
1428,1309
1429,2324
1430,497
1431,540
1432,2452
1433,1216
1434,1865
1435,771
1436,1157
1437,1203
1438,777
1439,1857
1440,2343
1441,2248
1442,1560
1443,1125
1444,2002
1445,1577
1446,2196
1447,1994
1448,1560
1449,1913
1450,1299
1451,2299
1452,773
1453,1954
1454,1943
1455,2001
1456,172
1457,2160
1458,1095
1459,2528
1460,1319
1461,1269
1462,725
1463,415
1464,193
1465,928
1466,2561
1467,877
1468,2546
1469,919
1470,1707
1471,249
1472,1152
1473,1284
1474,2545
1475,1459
1476,341
1477,1261
1478,549
1479,2523
1480,2615
1481,2425
1482,580
1483,778
1484,1639
1485,2395
1486,1227
1487,586
1488,1336
1489,871
1490,356
1491,906
1492,546
1493,237
1494,486
1495,2434
1496,1655
1497,2437
1498,2599
1499,1269
1500,1268
1501,662
1502,381
1503,654
1504,834
1505,1466
1506,2082
1507,1675
1508,2518
1509,1212
1510,832
1511,1
1512,1140
1513,1932
1514,2147
1515,1006
1516,759
1517,2014
1518,93
1519,2210
1520,2155
1521,856
1522,1739
1523,1790
1524,276
1525,133
1526,1542
1527,845
1528,2329
1529,1697
1530,487
1531,1222
1532,504
1533,1041
1534,675
1535,2395
1536,281
1537,1805
1538,1248
1539,2143
1540,1488
1541,490
1542,2517
1543,1296
1544,2583
1545,303
1546,1062
1547,1316
1548,2304
1549,1064
1550,727
1551,633
1552,1194
1553,2124
1554,883
1555,2179
1556,1196
1557,626
1558,1504
1559,2001
1560,618
1561,58
1562,2130
1563,978
1564,1799
1565,1236
1566,2463
1567,1067
1568,224
1569,1748
1570,2
1571,986
1572,1820
1573,2270
1574,154
1575,1090
1576,1412
1577,2441
1578,1986
1579,931
1580,2568
1581,1004
1582,443
1583,1581
1584,1006
1585,1600
1586,1154
1587,2227
1588,106
1589,1924
1590,198
1591,1244
1592,1554
1593,894
1594,187
1595,968
1596,2529
1597,1835
1598,1876
1599,638
1600,1088
1601,2346
1602,2510
1603,1684
1604,2224
1605,2343
1606,986
1607,1246
1608,325
1609,1380
1610,698
1611,2439
1612,1232
1613,1041
1614,1574
1615,2065
1616,197
1617,967
1618,2147
1619,1577
1620,1730
1621,2462
1622,1922
1623,1969
1624,1344
1625,2273
1626,1004
1627,2119
1628,1271
1629,1907
1630,5
1631,1512
1632,1991
1633,245
1634,1522
1635,1035
1636,1426
1637,2555
1638,650
1639,2536
1640,1757
1641,2060
1642,173
1643,1439
1644,1461
1645,1315
1646,349
1647,1439
1648,1959
1649,1806
1650,1762
1651,1540
1652,2083
1653,219
1654,1081
1655,699
1656,1532
1657,2159
1658,704
1659,1122
1660,720
1661,1008
1662,1751
1663,2026
1664,2470
1665,331
1666,1195
1667,1054
1668,457
1669,312
1670,95
1671,1186
1672,90
1673,118
1674,573
1675,1523
1676,112
1677,297
1678,2145
1679,569
1680,540
1681,366
1682,1624
1683,1137
1684,851
1685,2147
1686,1788
1687,1805
1688,629
1689,268
1690,1863
1691,467
1692,148
1693,1457
1694,2346
1695,878
1696,1492
1697,2125
1698,1292
1699,1177
1700,1036
1701,2461
1702,836
1703,1098
1704,367
1705,852
1706,24
1707,675
1708,1097
1709,1840
1710,1719
1711,1033
1712,922
1713,2300
1714,1135
1715,2482
1716,261
1717,2244
1718,2060
1719,222
1720,284
1721,2491
1722,239
1723,209
1724,1637
1725,277
1726,1301
1727,1505
1728,974
1729,2079
1730,1465
1731,635
1732,452
1733,2128
1734,224
1735,1697
1736,326
1737,1432
1738,1041
1739,20
1740,1241
1741,2611
1742,889
1743,1816
1744,978
1745,2102
1746,1014
1747,1068
1748,2141
1749,1243
1750,260
1751,1418
1752,212
1753,1193
1754,810
1755,2586
1756,2422
1757,10
1758,1178
1759,1990
1760,2217
1761,1349
1762,2509
1763,1212
1764,2127
1765,2386
1766,1559
1767,1552
1768,2513
1769,92
1770,1009
1771,856
1772,751
1773,454
1774,1157
1775,557
1776,63
1777,1972
1778,1891
1779,1222
1780,1510
1781,176
1782,1068
1783,2456
1784,263
1785,867
1786,1504
1787,2324
1788,589
1789,1439
1790,1327
1791,970
1792,1020
1793,1588
1794,1154
1795,354
1796,2532
1797,1021
1798,233
1799,2578
1800,2412
1801,320
1802,2182
1803,2085
1804,2022
1805,2538
1806,14
1807,16
1808,163
1809,1669
1810,2366
1811,373
1812,457
1813,2254
1814,1010
1815,2392
1816,270
1817,2118
1818,1327
1819,575
1820,2371
1821,199
1822,646
1823,2054
1824,1592
1825,2191
1826,1958
1827,1022
1828,2406
1829,1937
1830,1447
1831,1569
1832,2319
1833,646
1834,959
1835,334
1836,1696
1837,1990
1838,92
1839,479
1840,954
1841,858
1842,2282
1843,2173
1844,728
1845,1375
1846,36
1847,2397
1848,804
1849,1313
1850,855
1851,787
1852,806
1853,889
1854,2246
1855,259
1856,2382
1857,1221
1858,1200
1859,621
1860,434
1861,2475
1862,900
1863,2593
1864,543
1865,493
1866,2573
1867,182
1868,1593
1869,1459
1870,2018
1871,1123
1872,1526
1873,316
1874,579
1875,812
1876,479
1877,231
1878,2324
1879,2320
1880,312
1881,2216
1882,2589
1883,142
1884,1675
1885,2482
1886,138
1887,2577
1888,793
1889,1910
1890,2011
1891,32
1892,206
1893,1407
1894,109
1895,21
1896,1224
1897,328
1898,189
1899,623
1900,207
1901,661
1902,1349
1903,2031
1904,714
1905,593
1906,2498
1907,2064
1908,1266
1909,2549
1910,2131
1911,730
1912,1345
1913,2577
1914,955
1915,2092
1916,2571
1917,2475
1918,2273
1919,389
1920,1879
1921,670
1922,372
1923,1841
1924,2050
1925,1807
1926,746
1927,1465
1928,997
1929,947
1930,1022
1931,776
1932,1016
1933,117
1934,1540
1935,531
1936,1530
1937,278
1938,1465
1939,773
1940,739
1941,678
1942,809
1943,824
1944,1040
1945,2130
1946,1733
1947,1307
1948,472
1949,2258
1950,1363
1951,2074
1952,2372
1953,924
1954,1045
1955,78
1956,1436
1957,1065
1958,2295
1959,2100
1960,1534
1961,1598
1962,1751
1963,1170
1964,1329
1965,180
1966,2022
1967,853
1968,272
1969,2479
1970,210
1971,497
1972,1875
1973,2229
1974,537
1975,725
1976,1793
1977,620
1978,2119
1979,1607
1980,102
1981,571
1982,852
1983,854
1984,1657
1985,1157
1986,632
1987,1856
1988,400
1989,2001
1990,1531
1991,493
1992,2255
1993,1060
1994,898
1995,730
1996,1197
1997,2076
1998,2034
1999,1499
2000,1904
2001,1183
2002,1670
2003,2554
2004,617
2005,1601
2006,171
2007,2003
2008,1990
2009,982
2010,554
2011,49
2012,809
2013,646
2014,2217
2015,523
2016,678
2017,2217
2018,2515
2019,2038
2020,221
2021,856
2022,2064
2023,143
2024,135
2025,880
2026,1139
2027,944
2028,1660
2029,1846
2030,332
2031,242
2032,1098
2033,1618
2034,1281
2035,2410
2036,1110
2037,896
2038,250
2039,2130
2040,2292
2041,133
2042,659
2043,1112
2044,1698
2045,2472
2046,199
2047,2146
2048,1555
2049,1950
2050,753
2051,457
2052,1788
2053,2164
2054,82
2055,1987
2056,1045
2057,632
2058,1094
2059,1386
2060,1775
2061,1174
2062,764
2063,2106
2064,989
2065,1679
2066,2434
2067,287
2068,1461
2069,1101
2070,2485
2071,508
2072,185
2073,582
2074,139
2075,1813
2076,292
2077,2261
2078,2590
2079,500
2080,373
2081,1709
2082,708
2083,2477
2084,664
2085,509
2086,2398
2087,1272
2088,2148
2089,856
2090,84
2091,634
2092,1005
2093,2347
2094,467
2095,1128
2096,641
2097,1900
2098,1900
2099,689
2100,217
2101,925
2102,1603
2103,359
2104,1909
2105,114
2106,1293
2107,2341
2108,1097
2109,251
2110,1214
2111,527
2112,1880
2113,1101
2114,459
2115,812
2116,958
2117,2532
2118,308
2119,77
2120,2020
2121,2457
2122,1726
2123,1014
2124,1064
2125,1882
2126,112
2127,1972
2128,1157
2129,710
2130,1006
2131,2260
2132,402
2133,1134
2134,749
2135,2458
2136,838
2137,1884
2138,520
2139,2019
2140,493
2141,826
2142,1476
2143,1611
2144,824
2145,791
2146,2013
2147,50
2148,43
2149,767
2150,2215
2151,195
2152,745
2153,871
2154,1235
2155,704
2156,1603
2157,1921
2158,416
2159,2395
2160,2154
2161,2132
2162,958
2163,2389
2164,2299
2165,1761
2166,2452
2167,2515
2168,451
2169,741
2170,1078
2171,1075
2172,359
2173,295
2174,2234
2175,745
2176,1090
2177,1074
2178,1547
2179,2221
2180,523
2181,2316
2182,890
2183,65
2184,203
2185,516
2186,657
2187,727
2188,65
2189,0
2190,2254
2191,494
2192,1215
2193,1719
2194,1449
2195,2449
2196,2252
2197,2467
2198,904
2199,2071
2200,194
2201,2326
2202,2371
2203,1100
2204,2270
2205,393
2206,2427
2207,2437
2208,2014
2209,1076
2210,2030
2211,551
2212,1515
2213,792
2214,374
2215,2173
2216,2000
2217,1231
2218,876
2219,1331
2220,1163
2221,1575
2222,371
2223,271
2224,292
2225,445
2226,218
2227,1783
2228,440
2229,457
2230,1744
2231,2501
2232,2151
2233,1686
2234,1696
2235,2185
2236,902
2237,2290
2238,1067
2239,1819
2240,2091
2241,1418
2242,1118
2243,799
2244,621
2245,180
2246,1106
2247,2589
2248,2014
2249,1180
2250,1270
2251,807
2252,763
2253,2067
2254,888
2255,1505
2256,2278
2257,1951
2258,2466
2259,1747
2260,1381
2261,1840
2262,732
2263,1695
2264,2359
2265,1489
2266,1736
2267,30
2268,476
2269,745
2270,412
2271,2104
2272,384
2273,1982
2274,456
2275,86
2276,187
2277,1072
2278,703
2279,890
2280,1155
2281,668
2282,839
2283,334
2284,484
2285,2288
2286,651
2287,1937
2288,1874
2289,104
2290,1747
2291,1359
2292,51
2293,1802
2294,2175
2295,1568
2296,97
2297,2311
2298,1282
2299,444
2300,1874
2301,63
2302,415
2303,622
2304,2397
2305,2264
2306,1530
2307,1791
2308,438
2309,2556
2310,2554
2311,1222
2312,1986
2313,2080
2314,218
2315,2270
2316,685
2317,657
2318,1739
2319,1574
2320,85
2321,2324
2322,2224
2323,1427
2324,1493
2325,991
2326,2406
2327,787
2328,2333
2329,2302
2330,139
2331,1676
2332,229
2333,666
2334,1958
2335,678
2336,1456
2337,2269
2338,915
2339,2042
2340,908
2341,2349
2342,2362
2343,919
2344,2165
2345,1448
2346,12
2347,627
2348,91
2349,2101
2350,1264
2351,1560
2352,1889
2353,902
2354,984
2355,1184
2356,1046
2357,2151
2358,1412
2359,966
2360,1086
2361,1879
