,Train_idx
529,1932
530,849
531,1819
532,26
533,2609
534,838
535,65
536,629
537,1477
538,42
539,1667
540,30
541,210
542,828
543,12
544,1102
545,1049
546,123
547,1997
548,2230
549,2043
550,685
551,2308
552,150
553,2361
554,2198
555,2097
556,2235
557,440
558,2217
559,1050
560,79
561,737
562,228
563,553
564,2429
565,2362
566,478
567,1101
568,2306
569,598
570,119
571,828
572,964
573,267
574,592
575,43
576,1068
577,431
578,2249
579,701
580,2081
581,2561
582,2037
583,2459
584,1172
585,2540
586,1087
587,1835
588,443
589,1702
590,1757
591,2382
592,2565
593,539
594,264
595,25
596,1257
597,28
598,254
599,827
600,1625
601,899
602,156
603,2276
604,34
605,102
606,1929
607,2352
608,1036
609,1031
610,1436
611,1017
612,1998
613,1210
614,2046
615,2400
616,1175
617,1096
618,2505
619,2081
620,1926
621,614
622,252
623,1291
624,2490
625,1444
626,1547
627,1956
628,1468
629,1411
630,1834
631,1188
632,1579
633,771
634,568
635,710
636,1584
637,1183
638,1089
639,1718
640,645
641,1021
642,2620
643,9
644,1358
645,99
646,185
647,2238
648,2286
649,1272
650,538
651,2458
652,1220
653,1220
654,226
655,669
656,2107
657,138
658,636
659,1180
660,128
661,1997
662,2398
663,2393
664,1500
665,956
666,1430
667,2015
668,2234
669,2054
670,1338
671,2523
672,386
673,1578
674,2449
675,375
676,598
677,441
678,1163
679,1817
680,1876
681,1940
682,1808
683,2280
684,255
685,1419
686,1602
687,1947
688,1578
689,1020
690,1226
691,1476
692,1787
693,1005
694,648
695,1292
696,808
697,1659
698,2302
699,2520
700,2427
701,1226
702,2067
703,1380
704,1485
705,559
706,1857
707,654
708,2408
709,1322
710,769
711,957
712,1776
713,1850
714,493
715,1554
716,796
717,1218
718,2155
719,1718
720,2015
721,630
722,1728
723,609
724,1746
725,2094
726,63
727,190
728,36
729,1184
730,508
731,1136
732,1068
733,422
734,1909
735,1128
736,742
737,1784
738,1044
739,577
740,1527
741,1471
742,2284
743,1545
744,1417
745,1120
746,1829
747,1024
748,1409
749,910
750,104
751,1680
752,1750
753,189
754,362
755,588
756,364
757,669
758,384
759,1396
760,1538
761,897
762,1313
763,630
764,192
765,1700
766,1823
767,2255
768,1681
769,1548
770,1840
771,1351
772,984
773,422
774,1487
775,2334
776,1958
777,2141
778,1021
779,2595
780,291
781,1362
782,284
783,1318
784,2087
785,1709
786,66
787,2078
788,2285
789,2381
790,344
791,75
792,1692
793,230
794,1276
795,2247
796,2514
797,1505
798,1235
799,2015
800,1280
801,1082
802,1979
803,2
804,1005
805,2105
806,2484
807,1737
808,2446
809,746
810,1798
811,2239
812,1474
813,141
814,2356
815,1063
816,976
817,1551
818,1115
819,751
820,2492
821,2073
822,1510
823,2372
824,1608
825,2214
826,921
827,1611
828,1781
829,961
830,448
831,1216
832,1804
833,1033
834,909
835,2207
836,571
837,1234
838,880
839,1745
840,1807
841,974
842,1880
843,63
844,2315
845,653
846,906
847,1239
848,1752
849,2444
850,990
851,414
852,1193
853,821
854,1925
855,2599
856,710
857,371
858,2085
859,1431
860,73
861,1531
862,1622
863,1256
864,299
865,1967
866,2135
867,1544
868,1214
869,644
870,423
871,2576
872,2391
873,1177
874,1779
875,535
876,2507
877,649
878,1145
879,1823
880,2319
881,2616
882,667
883,2453
884,2039
885,679
886,1992
887,884
888,1286
889,1802
890,869
891,1027
892,2009
893,2597
894,1563
895,704
896,2002
897,1445
898,2100
899,2495
900,90
901,110
902,2093
903,2499
904,1190
905,1456
906,2135
907,982
908,1906
909,1779
910,1434
911,2430
912,1304
913,1236
914,123
915,372
916,1653
917,1557
918,888
919,791
920,240
921,2173
922,55
923,1608
924,704
925,2391
926,421
927,2610
928,737
929,217
930,2045
931,1791
932,981
933,51
934,2452
935,247
936,886
937,1760
938,1323
939,1322
940,1719
941,1625
942,1515
943,1738
944,204
945,2203
946,202
947,1771
948,1990
949,2210
950,1240
951,1414
952,2451
953,866
954,1174
955,1711
956,2587
957,874
958,741
959,1665
960,2422
961,1907
962,2212
963,1195
964,151
965,2600
966,866
967,1030
968,983
969,1632
970,138
971,2350
972,92
973,2201
974,2008
975,1961
976,161
977,763
978,2491
979,61
980,1905
981,1758
982,356
983,1933
984,2571
985,821
986,1405
987,2211
988,2004
989,786
990,583
991,1383
992,1729
993,545
994,1983
995,2174
996,941
997,2393
998,1675
999,1123
1000,2131
1001,1940
1002,1261
1003,1060
1004,1814
1005,2227
1006,732
1007,1167
1008,293
1009,467
1010,447
1011,1227
1012,2464
1013,1935
1014,2114
1015,1345
1016,674
1017,2289
1018,722
1019,2542
1020,1083
1021,300
1022,302
1023,227
1024,2599
1025,1968
1026,79
1027,423
1028,18
1029,1310
1030,1235
1031,673
1032,360
1033,2595
1034,881
1035,1968
1036,2171
1037,376
1038,1871
1039,1610
1040,377
1041,1115
1042,1039
1043,738
1044,1120
1045,607
1046,510
1047,904
1048,1195
1049,1106
1050,1107
1051,1304
1052,2301
1053,49
1054,1482
1055,2115
1056,1023
1057,843
1058,339
1059,2528
1060,592
1061,1009
1062,1201
1063,193
1064,2274
1065,507
1066,1143
1067,1965
1068,2579
1069,2528
1070,778
1071,902
1072,2010
1073,905
1074,1952
1075,2344
1076,342
1077,1917
1078,2282
1079,1146
1080,1891
1081,1330
1082,2203
1083,2613
1084,753
1085,1566
1086,2548
1087,1193
1088,1634
1089,983
1090,885
1091,323
1092,410
1093,1244
1094,600
1095,771
1096,166
1097,1068
1098,2068
1099,1671
1100,1998
1101,1441
1102,806
1103,1318
1104,1640
1105,977
1106,1649
1107,690
1108,1231
1109,2541
1110,1213
1111,2383
1112,2498
1113,770
1114,485
1115,1678
1116,1518
1117,1765
1118,1702
1119,2248
1120,1348
1121,707
1122,224
1123,496
1124,1831
1125,81
1126,1534
1127,1872
1128,1573
1129,1073
1130,1999
1131,1642
1132,1257
1133,752
1134,75
1135,377
1136,472
1137,721
1138,2504
1139,1732
1140,927
1141,646
1142,2162
1143,1243
1144,2168
1145,1467
1146,418
1147,1413
1148,250
1149,592
1150,576
1151,997
1152,1552
1153,93
1154,2228
1155,899
1156,2057
1157,627
1158,810
1159,170
1160,1838
1161,1333
1162,2383
1163,839
1164,421
1165,179
1166,1997
1167,1746
1168,1184
1169,668
1170,2048
1171,2463
1172,1363
1173,2253
1174,609
1175,1527
1176,1923
1177,1507
1178,170
1179,493
1180,447
1181,1694
1182,2013
1183,1631
1184,788
1185,2114
1186,1495
1187,1458
1188,2231
1189,2452
1190,824
1191,1776
1192,1923
1193,77
1194,2504
1195,662
1196,2307
1197,1147
1198,1612
1199,1020
1200,1934
1201,1188
1202,1275
1203,580
1204,1254
1205,1130
1206,226
1207,1274
1208,564
1209,992
1210,1186
1211,2573
1212,981
1213,104
1214,1746
1215,1257
1216,1367
1217,1922
1218,632
1219,2604
1220,1349
1221,2073
1222,73
1223,1202
1224,1277
1225,1504
1226,1323
1227,2138
1228,711
1229,321
1230,573
1231,524
1232,946
1233,2460
1234,23
1235,370
1236,634
1237,809
1238,2150
1239,42
1240,119
1241,1855
1242,1135
1243,1434
1244,201
1245,1338
1246,2047
1247,2406
1248,2174
1249,94
1250,455
1251,255
1252,576
1253,407
1254,1126
1255,874
1256,2535
1257,798
1258,1954
1259,331
1260,38
1261,888
1262,232
1263,1542
1264,738
1265,94
1266,2540
1267,2252
1268,2185
1269,1908
1270,2348
1271,636
1272,2592
1273,560
1274,1693
1275,72
1276,534
1277,362
1278,1920
1279,146
1280,431
1281,555
1282,1654
1283,1655
1284,1837
1285,1445
1286,1314
1287,2076
1288,425
1289,1860
1290,2428
1291,929
1292,277
1293,2326
1294,1130
1295,1085
1296,1851
1297,1090
1298,1457
1299,141
1300,1941
1301,2016
1302,2140
1303,826
1304,828
1305,1636
1306,1951
1307,849
1308,2228
1309,2562
1310,98
1311,418
1312,2622
1313,1798
1314,1378
1315,1107
1316,693
1317,980
1318,1498
1319,2353
1320,596
1321,1397
1322,2228
1323,2333
1324,539
1325,2122
1326,2419
1327,2575
1328,2067
1329,2555
1330,1129
1331,1351
1332,2077
1333,2492
1334,138
1335,657
1336,410
1337,1512
1338,2398
1339,24
1340,1942
1341,696
1342,990
1343,2061
1344,2116
1345,747
1346,199
1347,1234
1348,2383
1349,1811
1350,1031
1351,2017
1352,201
1353,561
1354,1402
1355,622
1356,147
1357,478
1358,2071
1359,2312
1360,744
1361,2519
1362,2157
1363,2180
1364,1172
1365,2145
1366,2506
1367,2561
1368,2198
1369,2293
1370,896
1371,962
1372,1157
1373,576
1374,557
1375,121
1376,2036
1377,2318
1378,2156
1379,1115
1380,2437
1381,2617
1382,915
1383,1946
1384,117
1385,1875
1386,1464
1387,1951
1388,2111
1389,1180
1390,2074
1391,1379
1392,236
1393,187
1394,1482
1395,288
1396,2138
1397,805
1398,482
1399,1918
1400,173
1401,1844
1402,1543
1403,1269
1404,295
1405,403
1406,459
1407,2518
1408,1349
1409,1441
1410,2351
1411,1718
1412,821
1413,704
1414,81
1415,216
1416,1284
1417,258
1418,1472
1419,996
1420,1394
1421,2211
1422,2605
1423,1887
1424,2129
1425,917
1426,426
1427,2454
1428,206
1429,2399
1430,146
1431,2289
1432,1023
1433,499
1434,2026
1435,1080
1436,2342
1437,477
1438,1204
1439,957
1440,1709
1441,1787
1442,1027
1443,17
1444,217
1445,2163
1446,1626
1447,1432
1448,138
1449,1142
1450,1935
1451,65
1452,1038
1453,1554
1454,2037
1455,1160
1456,1911
1457,424
1458,1370
1459,2143
1460,731
1461,1622
1462,740
1463,183
1464,753
1465,999
1466,796
1467,606
1468,411
1469,2065
1470,1670
1471,1506
1472,30
1473,1992
1474,1807
1475,969
1476,119
1477,1731
1478,2139
1479,862
1480,1602
1481,1494
1482,1947
1483,1530
1484,175
1485,2549
1486,13
1487,1395
1488,2433
1489,570
1490,1087
1491,2395
1492,1388
1493,427
1494,720
1495,1428
1496,2175
1497,1820
1498,1008
1499,2404
1500,2000
1501,148
1502,873
1503,883
1504,2537
1505,2113
1506,1644
1507,2423
1508,1548
1509,1643
1510,1472
1511,1436
1512,1851
1513,610
1514,231
1515,1586
1516,94
1517,1706
1518,2116
1519,969
1520,1073
1521,1995
1522,1415
1523,2540
1524,731
1525,687
1526,2112
1527,1390
1528,1163
1529,1942
1530,2438
1531,1465
1532,2408
1533,2553
1534,1750
1535,1392
1536,2571
1537,882
1538,2089
1539,891
1540,2613
1541,519
1542,1391
1543,1716
1544,496
1545,1297
1546,1160
1547,2060
1548,751
1549,1100
1550,542
1551,2412
1552,2227
1553,643
1554,1704
1555,2370
1556,2244
1557,262
1558,2411
1559,1371
1560,2078
1561,933
1562,1043
1563,874
1564,1442
1565,1466
1566,1295
1567,219
1568,132
1569,2088
1570,998
1571,319
1572,537
1573,1631
1574,1067
1575,261
1576,2244
1577,1498
1578,130
1579,73
1580,1995
1581,2016
1582,1120
1583,1159
1584,1945
1585,2487
1586,141
1587,363
1588,2099
1589,1736
1590,2315
1591,2419
1592,1999
1593,1722
1594,162
1595,1209
1596,955
1597,1767
1598,1425
1599,1714
1600,1735
1601,783
1602,2488
1603,2432
1604,1731
1605,2168
1606,1270
1607,1434
1608,163
1609,1296
1610,611
1611,2455
1612,2469
1613,367
1614,1131
1615,1030
1616,1685
1617,1529
1618,929
1619,558
1620,1785
1621,2579
1622,793
1623,1430
1624,647
1625,819
1626,1147
1627,1756
1628,2345
1629,1424
1630,2496
1631,2035
1632,1325
1633,789
1634,198
1635,794
1636,243
1637,1270
1638,220
1639,2229
1640,1989
1641,461
1642,496
1643,1631
1644,2497
1645,2536
1646,423
1647,2021
1648,2417
1649,220
1650,2580
1651,455
1652,1000
1653,1769
1654,939
1655,1032
1656,2306
1657,2435
1658,641
1659,1696
1660,786
1661,667
1662,1184
1663,2236
1664,492
1665,6
1666,2279
1667,618
1668,84
1669,1882
1670,1750
1671,913
1672,1881
1673,1385
1674,2232
1675,186
1676,1161
1677,2059
1678,2296
1679,2379
1680,1225
1681,1956
1682,848
1683,996
1684,2007
1685,1780
1686,2447
1687,1629
1688,1053
1689,22
1690,1379
1691,415
1692,1563
1693,415
1694,1591
1695,2347
1696,1251
1697,2096
1698,2020
1699,1442
1700,2063
1701,2171
1702,444
1703,1968
1704,619
1705,2619
1706,1553
1707,496
1708,1946
1709,395
1710,275
1711,933
1712,647
1713,1277
1714,2395
1715,966
1716,2543
1717,478
1718,1722
1719,1539
1720,2033
1721,2163
1722,2223
1723,486
1724,1754
1725,1506
1726,1266
1727,1261
1728,178
1729,238
1730,522
1731,1445
1732,609
1733,1376
1734,2045
1735,643
1736,1391
1737,1153
1738,315
1739,2433
1740,2317
1741,2145
1742,1856
1743,2583
1744,2203
1745,1881
1746,722
1747,469
1748,2203
1749,329
1750,1212
1751,772
1752,347
1753,988
1754,799
1755,496
1756,1639
1757,1621
1758,832
1759,1275
1760,547
1761,2310
1762,1988
1763,1295
1764,217
1765,474
1766,2314
1767,385
1768,1868
1769,65
1770,1458
1771,1387
1772,42
1773,1387
1774,233
1775,2539
1776,1211
1777,1186
1778,574
1779,1407
1780,1928
1781,2417
1782,203
1783,572
1784,2267
1785,2398
1786,2507
1787,949
1788,2558
1789,195
1790,1902
1791,1822
1792,287
1793,312
1794,2088
1795,1091
1796,1379
1797,2193
1798,1665
1799,1354
1800,1139
1801,125
1802,2241
1803,453
1804,1062
1805,1664
1806,2560
1807,52
1808,50
1809,814
1810,1684
1811,1426
1812,2390
1813,2618
1814,1618
1815,1786
1816,1905
1817,1405
1818,821
1819,1281
1820,65
1821,1487
1822,1993
1823,679
1824,1928
1825,1959
1826,819
1827,257
1828,1439
1829,145
1830,2177
1831,410
1832,2463
1833,2562
1834,340
1835,844
1836,126
1837,1964
1838,2002
1839,1670
1840,1803
1841,2032
1842,2076
1843,1965
1844,2000
1845,161
1846,1729
1847,767
1848,1999
1849,319
1850,304
1851,2383
1852,1619
1853,713
1854,360
1855,2414
1856,125
1857,2502
1858,1753
1859,2051
1860,1750
1861,955
1862,2538
1863,2305
1864,576
1865,1027
1866,2212
1867,457
1868,591
1869,2174
1870,759
1871,903
1872,1052
1873,2142
1874,1408
1875,2063
1876,1733
1877,358
1878,125
1879,2032
1880,1429
1881,1898
1882,854
1883,1190
1884,1633
1885,978
1886,1573
1887,595
1888,1898
1889,1909
1890,690
1891,27
1892,2384
1893,820
1894,646
1895,1236
1896,24
1897,961
1898,1548
1899,1621
1900,133
1901,734
1902,2556
1903,1051
1904,1170
1905,1741
1906,2600
1907,2490
1908,415
1909,634
1910,2049
1911,867
1912,2312
1913,899
1914,844
1915,1682
1916,563
1917,966
1918,2115
1919,2561
1920,2044
1921,1192
1922,2099
1923,1579
1924,931
1925,1121
1926,1147
1927,2448
1928,841
1929,445
1930,338
1931,34
1932,1319
1933,1562
1934,1913
1935,1738
1936,2571
1937,83
1938,1180
1939,1602
1940,1816
1941,166
1942,1230
1943,1911
1944,2510
1945,2223
1946,2493
1947,1536
1948,1555
1949,1929
1950,1926
1951,656
1952,108
1953,451
1954,1303
1955,1589
1956,2341
1957,2439
1958,2553
1959,280
1960,677
1961,1538
1962,349
1963,1721
1964,2358
1965,736
1966,2319
1967,109
1968,1603
1969,1056
1970,145
1971,378
1972,1045
1973,775
1974,2051
1975,2443
1976,633
1977,2232
1978,1811
1979,2378
1980,1739
1981,1583
1982,1587
1983,193
1984,1632
1985,57
1986,2097
1987,538
1988,57
1989,1039
1990,322
1991,128
1992,126
1993,909
1994,2329
1995,678
1996,2565
1997,93
1998,424
1999,2361
2000,914
2001,687
2002,1403
2003,2538
2004,932
2005,283
2006,2073
2007,319
2008,57
2009,207
2010,2605
2011,1086
2012,55
2013,105
2014,1323
2015,2036
2016,2578
2017,1381
2018,602
2019,2205
2020,796
2021,16
2022,1336
2023,1666
2024,1287
2025,2569
2026,1776
2027,600
2028,265
2029,61
2030,1900
2031,1546
2032,286
2033,749
2034,1859
2035,1095
2036,1056
2037,2583
2038,468
2039,780
2040,717
2041,2047
2042,1755
2043,963
2044,1864
2045,584
2046,1791
2047,465
2048,1291
2049,2286
2050,325
2051,1683
2052,2229
2053,245
2054,277
2055,1722
2056,1730
2057,1541
2058,1778
2059,662
2060,2177
2061,797
2062,1566
2063,1180
2064,449
2065,703
2066,175
2067,1705
2068,245
2069,2212
2070,2374
2071,2133
2072,422
2073,1244
2074,2427
2075,688
2076,1421
2077,1629
2078,1211
2079,2521
2080,668
2081,2466
2082,1482
2083,414
2084,535
2085,2011
2086,1828
2087,1906
2088,1961
2089,2585
2090,12
2091,669
2092,87
2093,1246
2094,731
2095,1117
2096,1157
2097,1708
2098,217
2099,314
2100,1435
2101,1990
2102,1897
2103,1417
2104,2011
2105,2599
2106,1867
2107,1577
2108,804
2109,2283
2110,2170
2111,1909
2112,117
2113,1695
2114,273
2115,1592
2116,2191
2117,661
2118,2517
2119,1001
2120,1888
2121,1944
2122,1577
2123,1762
2124,1001
2125,1811
2126,2308
2127,507
2128,1246
2129,1734
2130,1950
2131,1501
2132,821
2133,79
2134,1152
2135,1524
2136,441
2137,1570
2138,282
2139,225
2140,1813
2141,67
2142,134
2143,2561
2144,130
2145,2546
2146,2449
2147,1188
2148,71
2149,589
2150,279
2151,2199
2152,511
2153,2521
2154,1593
2155,363
2156,1239
2157,776
2158,2595
2159,809
2160,2018
2161,1345
2162,613
2163,1349
2164,2622
2165,2475
2166,641
2167,1577
2168,805
2169,1097
2170,1215
2171,2024
2172,1995
2173,2358
2174,1421
2175,2504
2176,1175
2177,1590
2178,1441
2179,656
2180,2467
2181,201
2182,155
2183,399
2184,946
2185,471
2186,524
2187,262
2188,1652
2189,214
2190,336
2191,2365
2192,326
2193,1141
2194,407
2195,1475
2196,1389
2197,2593
2198,2194
2199,250
2200,2409
2201,950
2202,1336
2203,2415
2204,1882
2205,731
2206,528
2207,2151
2208,1443
2209,1252
2210,1826
2211,240
2212,388
2213,1405
2214,1108
2215,1893
2216,2061
2217,1358
2218,1866
2219,1303
2220,362
2221,2323
2222,1130
2223,1185
2224,583
2225,2466
2226,1921
2227,1985
2228,399
2229,2496
2230,2435
2231,1881
2232,527
2233,2112
2234,2094
2235,779
2236,2478
2237,1606
2238,1168
2239,2365
2240,1065
2241,1998
2242,932
2243,737
2244,1394
2245,1613
2246,661
2247,1828
2248,693
2249,2281
2250,524
2251,212
2252,42
2253,2449
2254,104
2255,2396
2256,377
2257,44
2258,482
2259,393
2260,2151
2261,564
2262,273
2263,217
2264,270
2265,518
2266,1468
2267,786
2268,2485
2269,617
2270,2076
2271,522
2272,2212
2273,179
2274,1343
2275,1812
2276,218
2277,2521
2278,1608
2279,2223
2280,456
2281,2203
2282,522
2283,2538
2284,961
2285,2560
2286,640
2287,584
2288,2561
2289,2219
2290,1904
2291,2473
2292,2603
2293,1606
2294,1039
2295,1053
2296,1126
2297,2522
2298,358
2299,2472
2300,1754
2301,2141
2302,2037
2303,2311
2304,140
2305,2545
2306,265
2307,502
2308,1689
2309,1902
2310,2029
2311,570
2312,485
2313,103
2314,1216
2315,1496
2316,1309
2317,989
2318,2472
2319,240
2320,828
2321,21
2322,1869
2323,2373
2324,2211
2325,1103
2326,2077
2327,1565
2328,1895
2329,2313
2330,847
2331,2129
2332,1223
2333,1089
2334,582
2335,24
2336,1978
2337,1453
2338,1111
2339,103
2340,2049
2341,2310
2342,2234
2343,377
2344,1170
2345,1115
2346,537
2347,716
2348,1223
2349,2407
2350,476
2351,660
2352,1838
2353,2240
2354,1520
2355,618
2356,1800
2357,2582
2358,1570
2359,1358
2360,2173
2361,350
