,Train_idx
777,960
778,2113
779,827
780,583
781,2538
782,1386
783,668
784,2519
785,1824
786,1352
787,878
788,1619
789,162
790,901
791,936
792,1123
793,1165
794,1546
795,442
796,1256
797,1730
798,1989
799,36
800,1532
801,2331
802,1197
803,1966
804,1498
805,780
806,942
807,2
808,539
809,541
810,2340
811,1802
812,39
813,891
814,1938
815,2195
816,699
817,1743
818,1669
819,1148
820,2140
821,1140
822,1201
823,548
824,1442
825,1989
826,1334
827,1447
828,2342
829,1865
830,1083
831,509
832,2373
833,238
834,2185
835,1028
836,2073
837,1396
838,2538
839,1534
840,612
841,680
842,356
843,1730
844,808
845,2472
846,2403
847,818
848,727
849,1413
850,307
851,606
852,2104
853,938
854,1642
855,2468
856,1828
857,169
858,1349
859,1139
860,2059
861,1227
862,1356
863,597
864,566
865,2075
866,1040
867,2337
868,511
869,2012
870,577
871,671
872,41
873,326
874,1807
875,1179
876,920
877,709
878,2192
879,281
880,1281
881,2119
882,595
883,1989
884,1197
885,784
886,1521
887,1091
888,1347
889,2462
890,1345
891,2003
892,2026
893,1487
894,468
895,1279
896,983
897,890
898,2016
899,910
900,1477
901,1219
902,2162
903,799
904,2384
905,29
906,2396
907,2546
908,731
909,1015
910,1286
911,2027
912,2390
913,2239
914,595
915,2025
916,17
917,2212
918,1346
919,578
920,159
921,345
922,452
923,1273
924,187
925,1760
926,2078
927,2112
928,226
929,714
930,1450
931,2368
932,1173
933,1372
934,1394
935,2262
936,1550
937,2077
938,2473
939,1868
940,154
941,105
942,998
943,1561
944,2176
945,495
946,908
947,2522
948,461
949,1587
950,2468
951,1997
952,2096
953,419
954,1270
955,2029
956,1565
957,668
958,659
959,2160
960,2015
961,67
962,2088
963,2618
964,1763
965,836
966,2107
967,2168
968,1112
969,180
970,2615
971,254
972,1831
973,2472
974,95
975,1091
976,518
977,482
978,1173
979,1296
980,632
981,1675
982,1253
983,992
984,1970
985,286
986,601
987,1750
988,1306
989,1952
990,603
991,877
992,690
993,1342
994,1455
995,1344
996,2114
997,2535
998,921
999,2454
1000,2387
1001,1112
1002,1180
1003,2245
1004,1526
1005,2622
1006,1143
1007,1952
1008,1307
1009,575
1010,373
1011,77
1012,594
1013,2095
1014,1412
1015,2473
1016,1986
1017,2166
1018,1249
1019,2402
1020,2200
1021,80
1022,2318
1023,187
1024,943
1025,1873
1026,1973
1027,2298
1028,280
1029,1060
1030,481
1031,635
1032,684
1033,801
1034,775
1035,1933
1036,2265
1037,194
1038,673
1039,2296
1040,2595
1041,620
1042,2124
1043,2212
1044,1778
1045,1624
1046,2294
1047,1369
1048,1768
1049,2442
1050,1014
1051,1148
1052,2514
1053,1825
1054,738
1055,825
1056,1895
1057,381
1058,4
1059,981
1060,1525
1061,184
1062,613
1063,1050
1064,2143
1065,394
1066,1881
1067,2346
1068,1934
1069,1824
1070,13
1071,83
1072,1513
1073,2277
1074,669
1075,1413
1076,1267
1077,1845
1078,2156
1079,2512
1080,1664
1081,1900
1082,244
1083,472
1084,1352
1085,1472
1086,1318
1087,218
1088,495
1089,1947
1090,199
1091,1193
1092,1919
1093,2158
1094,922
1095,2543
1096,1108
1097,1254
1098,2285
1099,981
1100,805
1101,730
1102,1810
1103,1427
1104,2385
1105,2280
1106,2234
1107,2359
1108,2047
1109,1773
1110,1497
1111,216
1112,423
1113,2094
1114,136
1115,31
1116,2152
1117,292
1118,1528
1119,336
1120,516
1121,516
1122,631
1123,1164
1124,666
1125,145
1126,2326
1127,441
1128,1413
1129,2054
1130,2418
1131,2446
1132,1125
1133,2315
1134,1375
1135,2327
1136,2081
1137,2165
1138,2014
1139,1786
1140,277
1141,217
1142,309
1143,4
1144,207
1145,193
1146,2171
1147,1561
1148,1197
1149,117
1150,1216
1151,2286
1152,611
1153,455
1154,1288
1155,1346
1156,266
1157,958
1158,1071
1159,351
1160,2302
1161,1830
1162,2102
1163,711
1164,2365
1165,1144
1166,530
1167,541
1168,1048
1169,1580
1170,1679
1171,1954
1172,494
1173,696
1174,1190
1175,1344
1176,612
1177,7
1178,2592
1179,2228
1180,476
1181,2554
1182,2245
1183,880
1184,925
1185,2083
1186,2464
1187,669
1188,1287
1189,2442
1190,468
1191,1678
1192,247
1193,2129
1194,1057
1195,824
1196,1221
1197,1320
1198,1133
1199,1366
1200,23
1201,2284
1202,454
1203,676
1204,194
1205,745
1206,616
1207,1360
1208,1556
1209,1664
1210,1656
1211,2181
1212,2319
1213,157
1214,1605
1215,1621
1216,21
1217,1529
1218,1231
1219,202
1220,1479
1221,1817
1222,475
1223,1517
1224,1839
1225,695
1226,1670
1227,1506
1228,1018
1229,810
1230,1202
1231,1687
1232,879
1233,810
1234,1761
1235,1726
1236,2082
1237,188
1238,2468
1239,123
1240,420
1241,590
1242,2309
1243,857
1244,756
1245,529
1246,1384
1247,2015
1248,34
1249,1714
1250,1219
1251,1495
1252,992
1253,1015
1254,1561
1255,1048
1256,395
1257,1672
1258,2193
1259,2320
1260,2061
1261,1607
1262,2222
1263,2028
1264,615
1265,2613
1266,623
1267,1752
1268,1452
1269,1428
1270,815
1271,2008
1272,1518
1273,1387
1274,2159
1275,827
1276,1284
1277,1833
1278,1699
1279,2561
1280,1214
1281,1659
1282,1106
1283,14
1284,899
1285,2548
1286,2105
1287,1048
1288,1847
1289,611
1290,1812
1291,560
1292,181
1293,146
1294,892
1295,992
1296,1204
1297,493
1298,1770
1299,1738
1300,2253
1301,2362
1302,763
1303,1160
1304,2094
1305,2536
1306,1046
1307,2299
1308,1859
1309,750
1310,118
1311,2600
1312,30
1313,2614
1314,1482
1315,1069
1316,378
1317,2073
1318,1564
1319,1226
1320,2473
1321,2169
1322,51
1323,2381
1324,2109
1325,570
1326,144
1327,441
1328,1461
1329,2535
1330,1548
1331,748
1332,1926
1333,471
1334,1317
1335,854
1336,2610
1337,1487
1338,1972
1339,2475
1340,666
1341,460
1342,1351
1343,259
1344,1522
1345,1015
1346,2356
1347,845
1348,780
1349,312
1350,597
1351,2539
1352,971
1353,2529
1354,1337
1355,1554
1356,2559
1357,217
1358,1082
1359,530
1360,2220
1361,1754
1362,1309
1363,2438
1364,1481
1365,2075
1366,1421
1367,205
1368,2035
1369,1604
1370,1031
1371,956
1372,2501
1373,1376
1374,998
1375,1792
1376,544
1377,1076
1378,1501
1379,1001
1380,2186
1381,333
1382,1623
1383,256
1384,2571
1385,1086
1386,825
1387,1336
1388,1732
1389,2006
1390,895
1391,858
1392,1370
1393,13
1394,289
1395,2370
1396,10
1397,1815
1398,849
1399,116
1400,1389
1401,679
1402,1391
1403,1582
1404,1640
1405,640
1406,1925
1407,812
1408,1956
1409,1218
1410,1540
1411,75
1412,1640
1413,2445
1414,45
1415,416
1416,1570
1417,1094
1418,2419
1419,1107
1420,488
1421,1556
1422,249
1423,254
1424,2567
1425,8
1426,876
1427,813
1428,1550
1429,835
1430,698
1431,2479
1432,980
1433,4
1434,985
1435,225
1436,2016
1437,29
1438,982
1439,2095
1440,772
1441,1512
1442,1622
1443,390
1444,245
1445,916
1446,1878
1447,1632
1448,1223
1449,1420
1450,2595
1451,1271
1452,1179
1453,1664
1454,2001
1455,186
1456,822
1457,274
1458,2368
1459,1586
1460,146
1461,2010
1462,488
1463,1642
1464,2497
1465,1301
1466,2356
1467,392
1468,2282
1469,1491
1470,2046
1471,1993
1472,780
1473,83
1474,410
1475,2037
1476,1770
1477,1666
1478,148
1479,1773
1480,1932
1481,922
1482,46
1483,344
1484,1786
1485,739
1486,2006
1487,294
1488,14
1489,252
1490,304
1491,1625
1492,823
1493,246
1494,214
1495,2246
1496,236
1497,2359
1498,1873
1499,1546
1500,2328
1501,1222
1502,26
1503,698
1504,1714
1505,1281
1506,2246
1507,2221
1508,907
1509,941
1510,533
1511,2594
1512,1327
1513,1191
1514,480
1515,239
1516,2555
1517,1143
1518,542
1519,457
1520,1538
1521,431
1522,892
1523,1684
1524,144
1525,1526
1526,429
1527,1060
1528,187
1529,335
1530,1136
1531,880
1532,1816
1533,152
1534,177
1535,346
1536,2449
1537,2553
1538,1240
1539,447
1540,1606
1541,351
1542,25
1543,607
1544,216
1545,1112
1546,455
1547,1244
1548,652
1549,2542
1550,2496
1551,1365
1552,493
1553,543
1554,1485
1555,2372
1556,2471
1557,1054
1558,276
1559,1845
1560,2494
1561,1907
1562,1179
1563,1253
1564,2456
1565,173
1566,1769
1567,430
1568,1719
1569,2422
1570,1512
1571,616
1572,1298
1573,1070
1574,184
1575,742
1576,1884
1577,2430
1578,12
1579,516
1580,1425
1581,618
1582,413
1583,1018
1584,606
1585,2036
1586,1976
1587,1675
1588,1660
1589,933
1590,1041
1591,91
1592,1645
1593,1582
1594,948
1595,1332
1596,470
1597,809
1598,714
1599,885
1600,919
1601,2471
1602,2368
1603,2083
1604,701
1605,2395
1606,1003
1607,807
1608,1472
1609,2413
1610,162
1611,438
1612,1161
1613,1200
1614,1610
1615,2586
1616,1419
1617,1918
1618,1445
1619,340
1620,1413
1621,628
1622,2101
1623,327
1624,1521
1625,655
1626,1131
1627,119
1628,421
1629,2044
1630,1155
1631,1772
1632,1979
1633,1956
1634,1940
1635,2221
1636,902
1637,1216
1638,1307
1639,2124
1640,1820
1641,272
1642,1988
1643,1408
1644,400
1645,1240
1646,2458
1647,2515
1648,1160
1649,2090
1650,2297
1651,1554
1652,439
1653,870
1654,1572
1655,1178
1656,1219
1657,1820
1658,2505
1659,377
1660,1905
1661,205
1662,1068
1663,952
1664,2247
1665,1616
1666,680
1667,1330
1668,2052
1669,738
1670,410
1671,1745
1672,155
1673,417
1674,1547
1675,1949
1676,2285
1677,1035
1678,1909
1679,2437
1680,1069
1681,2318
1682,1054
1683,1391
1684,1745
1685,1564
1686,465
1687,1231
1688,2443
1689,1467
1690,454
1691,1035
1692,2366
1693,2502
1694,2176
1695,1320
1696,955
1697,906
1698,830
1699,156
1700,372
1701,2179
1702,712
1703,2080
1704,1327
1705,153
1706,85
1707,2285
1708,2327
1709,8
1710,2006
1711,2003
1712,632
1713,1256
1714,1855
1715,325
1716,847
1717,1246
1718,2525
1719,1938
1720,200
1721,1358
1722,249
1723,1573
1724,454
1725,2563
1726,2500
1727,510
1728,1640
1729,2103
1730,1466
1731,2494
1732,1539
1733,1471
1734,347
1735,25
1736,1479
1737,628
1738,204
1739,2465
1740,1799
1741,896
1742,1631
1743,2409
1744,1824
1745,196
1746,931
1747,1080
1748,1551
1749,1105
1750,361
1751,2237
1752,1116
1753,1527
1754,290
1755,2439
1756,675
1757,2116
1758,614
1759,2558
1760,1321
1761,2161
1762,2185
1763,659
1764,454
1765,381
1766,2584
1767,2275
1768,1587
1769,593
1770,30
1771,395
1772,744
1773,1018
1774,1685
1775,637
1776,132
1777,666
1778,2607
1779,2472
1780,2530
1781,2517
1782,202
1783,758
1784,1767
1785,926
1786,496
1787,1464
1788,2009
1789,1965
1790,2032
1791,930
1792,1988
1793,1191
1794,1925
1795,1587
1796,284
1797,1871
1798,732
1799,2026
1800,1279
1801,1785
1802,750
1803,946
1804,2027
1805,1192
1806,2556
1807,2353
1808,2120
1809,1626
1810,1876
1811,1394
1812,1499
1813,362
1814,189
1815,2429
1816,298
1817,1219
1818,1057
1819,1109
1820,1506
1821,1698
1822,633
1823,955
1824,372
1825,1077
1826,398
1827,1596
1828,1158
1829,569
1830,1576
1831,1207
1832,1288
1833,449
1834,268
1835,440
1836,556
1837,1105
1838,2275
1839,704
1840,215
1841,2412
1842,2219
1843,779
1844,207
1845,2295
1846,1864
1847,132
1848,2119
1849,1054
1850,2180
1851,1613
1852,1970
1853,668
1854,1837
1855,2591
1856,1601
1857,2220
1858,1384
1859,825
1860,2062
1861,1113
1862,2618
1863,1594
1864,2412
1865,967
1866,146
1867,2295
1868,800
1869,1861
1870,1236
1871,2022
1872,2556
1873,1813
1874,1755
1875,1281
1876,1523
1877,324
1878,701
1879,45
1880,502
1881,1185
1882,963
1883,1512
1884,1066
1885,367
1886,2485
1887,1792
1888,2265
1889,1412
1890,2239
1891,2508
1892,1537
1893,329
1894,2379
1895,247
1896,1022
1897,1964
1898,1435
1899,870
1900,1746
1901,1235
1902,74
1903,1499
1904,422
1905,63
1906,1395
1907,846
1908,132
1909,1798
1910,709
1911,1860
1912,2584
1913,1764
1914,1131
1915,1486
1916,621
1917,720
1918,303
1919,1477
1920,1168
1921,700
1922,408
1923,1754
1924,2159
1925,2295
1926,2407
1927,2544
1928,83
1929,1567
1930,1841
1931,1401
1932,658
1933,1768
1934,177
1935,285
1936,2277
1937,1028
1938,1230
1939,2061
1940,958
1941,849
1942,1431
1943,1653
1944,574
1945,1801
1946,361
1947,291
1948,24
1949,11
1950,2318
1951,845
1952,1441
1953,1420
1954,1992
1955,1189
1956,1190
1957,542
1958,410
1959,786
1960,468
1961,1256
1962,734
1963,654
1964,336
1965,225
1966,435
1967,146
1968,812
1969,2377
1970,1718
1971,916
1972,789
1973,1584
1974,421
1975,1957
1976,74
1977,1932
1978,2047
1979,2130
1980,1100
1981,4
1982,2201
1983,1233
1984,2183
1985,1130
1986,2588
1987,132
1988,1792
1989,327
1990,1163
1991,1596
1992,848
1993,578
1994,1967
1995,961
1996,1652
1997,1530
1998,1935
1999,2509
2000,164
2001,898
2002,516
2003,107
2004,395
2005,72
2006,1262
2007,137
2008,1364
2009,2621
2010,497
2011,2562
2012,2588
2013,1403
2014,2517
2015,2118
2016,487
2017,754
2018,1990
2019,2386
2020,2
2021,520
2022,166
2023,1693
2024,1665
2025,2171
2026,2118
2027,1336
2028,1278
2029,820
2030,1466
2031,1170
2032,21
2033,892
2034,1057
2035,1124
2036,535
2037,2445
2038,1725
2039,1946
2040,997
2041,717
2042,305
2043,453
2044,1656
2045,1521
2046,159
2047,2108
2048,443
2049,995
2050,1997
2051,1731
2052,1910
2053,2391
2054,267
2055,611
2056,2602
2057,1555
2058,1221
2059,2564
2060,38
2061,1169
2062,2391
2063,1202
2064,17
2065,2374
2066,973
2067,1086
2068,844
2069,1236
2070,667
2071,739
2072,1204
2073,1061
2074,2235
2075,344
2076,912
2077,896
2078,2148
2079,2389
2080,1518
2081,2545
2082,2512
2083,1637
2084,1804
2085,501
2086,1554
2087,1203
2088,1505
2089,1713
2090,1826
2091,2377
2092,184
2093,2501
2094,1382
2095,653
2096,526
2097,288
2098,1188
2099,275
2100,1219
2101,1041
2102,985
2103,781
2104,1428
2105,2391
2106,212
2107,2531
2108,2532
2109,796
2110,1865
2111,2136
2112,618
2113,2171
2114,998
2115,994
2116,202
2117,1575
2118,74
2119,1753
2120,974
2121,716
2122,1273
2123,1485
2124,341
2125,2285
2126,1834
2127,457
2128,737
2129,1509
2130,1699
2131,179
2132,2413
2133,357
2134,2021
2135,1892
2136,2383
2137,1404
2138,2485
2139,1013
2140,2066
2141,2598
2142,750
2143,1523
2144,2136
2145,206
2146,2622
2147,2077
2148,1328
2149,2559
2150,1993
2151,233
2152,2338
2153,2449
2154,59
2155,1204
2156,1817
2157,1314
2158,763
2159,1074
2160,1710
2161,2205
2162,1566
2163,2115
2164,140
2165,338
2166,1021
2167,931
2168,2295
2169,641
2170,1963
2171,2431
2172,2315
2173,2594
2174,1732
2175,3
2176,2186
2177,1367
2178,784
2179,1926
2180,1818
2181,1617
2182,19
2183,1243
2184,130
2185,681
2186,2131
2187,2021
2188,1728
2189,1857
2190,415
2191,606
2192,358
2193,1472
2194,1215
2195,1024
2196,1314
2197,2173
2198,2521
2199,881
2200,2288
2201,1831
2202,1178
2203,2204
2204,1002
2205,1767
2206,1775
2207,2322
2208,1204
2209,1332
2210,1316
2211,1774
2212,2528
2213,2593
2214,2201
2215,439
2216,836
2217,2447
2218,95
2219,1536
2220,1427
2221,1629
2222,663
2223,1157
2224,2038
2225,1330
2226,2546
2227,1546
2228,1649
2229,920
2230,444
2231,2309
2232,1018
2233,893
2234,1893
2235,1613
2236,1549
2237,91
2238,2555
2239,848
2240,110
2241,483
2242,1057
2243,473
2244,1015
2245,1625
2246,2375
2247,1172
2248,2576
2249,188
2250,1039
2251,2583
2252,688
2253,1897
2254,2478
2255,2523
2256,191
2257,1521
2258,549
2259,2208
2260,840
2261,2377
2262,484
2263,1756
2264,489
2265,1204
2266,534
2267,1564
2268,2068
2269,145
2270,582
2271,781
2272,1369
2273,2520
2274,199
2275,2164
2276,1350
2277,504
2278,690
2279,839
2280,1267
2281,2408
2282,1842
2283,1813
2284,330
2285,2095
2286,1490
2287,972
2288,1453
2289,990
2290,1939
2291,1882
2292,2437
2293,982
2294,1890
2295,2553
2296,802
2297,146
2298,2529
2299,1526
2300,84
2301,1101
2302,2132
2303,1637
2304,480
2305,1387
2306,2150
2307,2435
2308,2419
2309,984
2310,2350
2311,2270
2312,1840
2313,28
2314,1719
2315,1826
2316,787
2317,1455
2318,1030
2319,2603
2320,1201
2321,14
2322,190
2323,2187
2324,2087
2325,2357
2326,731
2327,193
2328,1226
2329,2508
2330,1283
2331,2525
2332,1216
2333,1271
2334,440
2335,1541
2336,555
2337,2464
2338,2540
2339,1089
2340,1353
2341,1899
2342,1475
2343,1892
2344,1594
2345,1145
2346,1681
2347,1834
2348,1397
2349,2177
2350,2277
2351,1741
2352,1750
2353,2399
2354,1208
2355,1316
2356,1445
2357,2464
2358,1124
2359,2407
2360,930
2361,2124
