,Train_idx
729,1500
730,1059
731,1938
732,2568
733,270
734,1250
735,2316
736,2420
737,911
738,1762
739,366
740,2444
741,1339
742,2555
743,1746
744,1934
745,1704
746,1819
747,486
748,1949
749,2405
750,838
751,419
752,1327
753,2618
754,1214
755,153
756,259
757,389
758,79
759,2286
760,1299
761,91
762,2323
763,1101
764,451
765,2292
766,1031
767,759
768,1831
769,257
770,1712
771,1196
772,164
773,324
774,2586
775,1158
776,632
777,1444
778,1177
779,2406
780,2518
781,721
782,185
783,82
784,1284
785,1377
786,2500
787,1102
788,2434
789,1528
790,1371
791,1583
792,392
793,2565
794,1963
795,775
796,433
797,1689
798,450
799,1043
800,832
801,78
802,1316
803,2004
804,1659
805,1017
806,1583
807,2373
808,878
809,1079
810,2288
811,1687
812,978
813,1303
814,1571
815,142
816,1326
817,314
818,477
819,1604
820,2114
821,1271
822,768
823,943
824,1911
825,2418
826,445
827,2393
828,301
829,2433
830,1228
831,817
832,2126
833,961
834,1642
835,2345
836,1375
837,526
838,1272
839,2226
840,1044
841,1475
842,973
843,1555
844,1923
845,2546
846,1062
847,1554
848,1132
849,92
850,663
851,415
852,283
853,2597
854,2600
855,2231
856,601
857,80
858,2292
859,913
860,1196
861,2227
862,438
863,700
864,697
865,115
866,1249
867,1534
868,1311
869,2476
870,1745
871,2532
872,1516
873,2441
874,1338
875,309
876,1679
877,987
878,1520
879,1871
880,1805
881,2366
882,888
883,1779
884,1846
885,1183
886,411
887,1983
888,883
889,1087
890,2577
891,1758
892,808
893,84
894,1395
895,616
896,732
897,1292
898,61
899,902
900,1394
901,1231
902,108
903,337
904,792
905,986
906,1635
907,708
908,270
909,1397
910,1699
911,2252
912,1260
913,933
914,97
915,1148
916,1805
917,1999
918,2019
919,1813
920,1686
921,2194
922,1834
923,293
924,1083
925,2253
926,877
927,1412
928,1715
929,319
930,424
931,1487
932,212
933,2575
934,536
935,2141
936,1472
937,1507
938,2123
939,1053
940,145
941,2567
942,512
943,1825
944,660
945,220
946,2110
947,23
948,364
949,1674
950,1949
951,690
952,1715
953,1877
954,234
955,2265
956,783
957,1996
958,623
959,818
960,2038
961,1884
962,1257
963,423
964,974
965,140
966,69
967,1592
968,1882
969,2523
970,1055
971,1574
972,1536
973,163
974,1206
975,1176
976,2556
977,1582
978,702
979,1325
980,709
981,1072
982,673
983,221
984,343
985,533
986,778
987,2111
988,0
989,1838
990,1008
991,800
992,2423
993,1315
994,2106
995,2358
996,707
997,2278
998,602
999,1241
1000,469
1001,767
1002,1267
1003,67
1004,2328
1005,1903
1006,336
1007,1385
1008,2225
1009,2262
1010,225
1011,82
1012,1820
1013,887
1014,971
1015,1797
1016,902
1017,325
1018,991
1019,720
1020,2229
1021,2502
1022,1055
1023,2102
1024,748
1025,332
1026,2031
1027,1592
1028,1831
1029,1156
1030,1459
1031,2556
1032,1664
1033,1966
1034,2480
1035,2027
1036,1541
1037,1039
1038,2297
1039,1369
1040,386
1041,1952
1042,751
1043,102
1044,1579
1045,1509
1046,912
1047,2016
1048,1132
1049,509
1050,462
1051,2524
1052,1706
1053,294
1054,1289
1055,18
1056,1455
1057,158
1058,2067
1059,860
1060,1520
1061,1276
1062,2201
1063,1526
1064,1311
1065,889
1066,2429
1067,674
1068,1757
1069,2436
1070,95
1071,463
1072,1812
1073,1219
1074,1827
1075,862
1076,690
1077,1755
1078,1977
1079,2610
1080,192
1081,872
1082,1970
1083,2511
1084,2528
1085,517
1086,92
1087,1314
1088,1542
1089,1260
1090,2537
1091,2268
1092,27
1093,301
1094,1541
1095,1926
1096,719
1097,768
1098,512
1099,1626
1100,1497
1101,1791
1102,823
1103,945
1104,2384
1105,1247
1106,2419
1107,1789
1108,668
1109,910
1110,1795
1111,290
1112,1907
1113,555
1114,971
1115,2545
1116,2276
1117,1426
1118,284
1119,574
1120,85
1121,216
1122,1907
1123,901
1124,1051
1125,787
1126,514
1127,955
1128,1810
1129,84
1130,1381
1131,759
1132,888
1133,2296
1134,290
1135,495
1136,1531
1137,974
1138,1025
1139,1953
1140,2062
1141,1242
1142,615
1143,2321
1144,2558
1145,1035
1146,1003
1147,2492
1148,784
1149,1989
1150,699
1151,2313
1152,551
1153,1988
1154,2154
1155,412
1156,1781
1157,867
1158,1759
1159,822
1160,470
1161,2414
1162,1891
1163,1068
1164,2541
1165,1835
1166,2235
1167,706
1168,2097
1169,1522
1170,902
1171,872
1172,1108
1173,2255
1174,2500
1175,589
1176,880
1177,1328
1178,2401
1179,1308
1180,1851
1181,1154
1182,1573
1183,1236
1184,1944
1185,424
1186,344
1187,1720
1188,1668
1189,2490
1190,2182
1191,396
1192,1955
1193,989
1194,2619
1195,665
1196,61
1197,2373
1198,65
1199,16
1200,72
1201,1146
1202,221
1203,1344
1204,273
1205,2303
1206,485
1207,1938
1208,2063
1209,705
1210,30
1211,938
1212,599
1213,2432
1214,1959
1215,2331
1216,1565
1217,1800
1218,1449
1219,2611
1220,2500
1221,2051
1222,62
1223,327
1224,775
1225,2273
1226,876
1227,1564
1228,1301
1229,121
1230,1407
1231,824
1232,1440
1233,2147
1234,1047
1235,1665
1236,1033
1237,2337
1238,1691
1239,2410
1240,291
1241,911
1242,1112
1243,1073
1244,362
1245,1959
1246,2531
1247,2151
1248,1759
1249,543
1250,1710
1251,1954
1252,40
1253,765
1254,487
1255,1080
1256,62
1257,1139
1258,835
1259,1257
1260,281
1261,123
1262,500
1263,2053
1264,781
1265,1668
1266,2214
1267,626
1268,1640
1269,1112
1270,60
1271,2205
1272,928
1273,2528
1274,1178
1275,1199
1276,674
1277,22
1278,1503
1279,503
1280,1620
1281,870
1282,658
1283,279
1284,2251
1285,2568
1286,1786
1287,1947
1288,2616
1289,1791
1290,2291
1291,1927
1292,2500
1293,112
1294,1168
1295,2593
1296,2266
1297,2013
1298,2086
1299,599
1300,1972
1301,321
1302,2133
1303,1642
1304,2139
1305,534
1306,2182
1307,1900
1308,2004
1309,132
1310,2287
1311,22
1312,857
1313,1294
1314,533
1315,1587
1316,2276
1317,2260
1318,583
1319,986
1320,2032
1321,1532
1322,2182
1323,141
1324,1566
1325,777
1326,1325
1327,1327
1328,2202
1329,1697
1330,1153
1331,1706
1332,1433
1333,2399
1334,2070
1335,2410
1336,1371
1337,1655
1338,1872
1339,96
1340,313
1341,617
1342,929
1343,365
1344,1538
1345,1518
1346,1025
1347,262
1348,2131
1349,1343
1350,124
1351,643
1352,776
1353,349
1354,2006
1355,1033
1356,2364
1357,2309
1358,2555
1359,655
1360,307
1361,866
1362,1842
1363,2097
1364,1824
1365,754
1366,2121
1367,2263
1368,1247
1369,353
1370,77
1371,634
1372,296
1373,2297
1374,2381
1375,604
1376,150
1377,655
1378,28
1379,2006
1380,558
1381,618
1382,1103
1383,2199
1384,1490
1385,856
1386,1245
1387,1564
1388,697
1389,716
1390,1189
1391,374
1392,505
1393,2182
1394,1887
1395,1016
1396,1930
1397,1508
1398,1590
1399,1951
1400,826
1401,1915
1402,1833
1403,885
1404,2552
1405,424
1406,2266
1407,1880
1408,2294
1409,2529
1410,2304
1411,2381
1412,253
1413,2378
1414,2175
1415,411
1416,917
1417,155
1418,1261
1419,1661
1420,2503
1421,2323
1422,1182
1423,2074
1424,1569
1425,261
1426,328
1427,1728
1428,1528
1429,540
1430,2070
1431,2162
1432,1370
1433,1011
1434,1867
1435,488
1436,714
1437,1815
1438,580
1439,2038
1440,652
1441,1039
1442,587
1443,921
1444,661
1445,1618
1446,490
1447,1365
1448,1465
1449,660
1450,1378
1451,1717
1452,1984
1453,1926
1454,26
1455,2410
1456,1483
1457,1255
1458,2176
1459,774
1460,2160
1461,289
1462,2037
1463,140
1464,1525
1465,827
1466,1030
1467,2408
1468,2446
1469,1304
1470,675
1471,571
1472,358
1473,1816
1474,899
1475,12
1476,1386
1477,1054
1478,2529
1479,2289
1480,2567
1481,1297
1482,1399
1483,856
1484,681
1485,1675
1486,1832
1487,2400
1488,1376
1489,917
1490,664
1491,1767
1492,544
1493,859
1494,1818
1495,974
1496,844
1497,1153
1498,777
1499,2621
1500,2478
1501,2448
1502,240
1503,1485
1504,2271
1505,2545
1506,5
1507,1132
1508,744
1509,211
1510,1794
1511,2610
1512,2459
1513,620
1514,1717
1515,991
1516,1321
1517,290
1518,297
1519,88
1520,1101
1521,1115
1522,1533
1523,1174
1524,2599
1525,244
1526,308
1527,2106
1528,172
1529,242
1530,1594
1531,910
1532,2034
1533,611
1534,145
1535,750
1536,189
1537,1348
1538,1136
1539,1910
1540,159
1541,1587
1542,1761
1543,1199
1544,8
1545,1963
1546,1849
1547,942
1548,2356
1549,2541
1550,1196
1551,119
1552,2174
1553,2494
1554,2024
1555,875
1556,292
1557,579
1558,17
1559,2347
1560,2355
1561,582
1562,829
1563,545
1564,215
1565,1013
1566,1248
1567,1002
1568,1188
1569,458
1570,1501
1571,694
1572,2326
1573,422
1574,1460
1575,547
1576,1257
1577,2079
1578,2447
1579,2431
1580,2107
1581,1284
1582,1613
1583,2478
1584,2063
1585,1342
1586,412
1587,1800
1588,2299
1589,926
1590,1076
1591,321
1592,1475
1593,1353
1594,1321
1595,1685
1596,152
1597,1523
1598,2380
1599,1401
1600,241
1601,838
1602,168
1603,2029
1604,1970
1605,2167
1606,1199
1607,19
1608,2618
1609,837
1610,2505
1611,1463
1612,1100
1613,2477
1614,1405
1615,2515
1616,861
1617,1072
1618,699
1619,976
1620,1137
1621,1566
1622,2168
1623,2607
1624,333
1625,1975
1626,2367
1627,1660
1628,1036
1629,488
1630,756
1631,180
1632,1910
1633,2205
1634,2227
1635,859
1636,2592
1637,2377
1638,1048
1639,1731
1640,1849
1641,65
1642,2101
1643,1123
1644,41
1645,157
1646,326
1647,1996
1648,2098
1649,36
1650,914
1651,2453
1652,124
1653,715
1654,107
1655,1380
1656,679
1657,960
1658,1889
1659,1955
1660,829
1661,1992
1662,1111
1663,1363
1664,871
1665,878
1666,1103
1667,2275
1668,1214
1669,1558
1670,427
1671,1469
1672,796
1673,986
1674,878
1675,2018
1676,496
1677,578
1678,1275
1679,1142
1680,1696
1681,1118
1682,1694
1683,1982
1684,2245
1685,294
1686,1025
1687,1876
1688,1751
1689,1771
1690,1176
1691,791
1692,1902
1693,1795
1694,1269
1695,1124
1696,504
1697,681
1698,1452
1699,1058
1700,290
1701,1209
1702,885
1703,123
1704,658
1705,1664
1706,431
1707,2015
1708,1800
1709,0
1710,2465
1711,1929
1712,1457
1713,1255
1714,110
1715,2203
1716,832
1717,1354
1718,77
1719,2545
1720,1747
1721,911
1722,189
1723,1597
1724,816
1725,2175
1726,200
1727,427
1728,2568
1729,1113
1730,2168
1731,2547
1732,2511
1733,82
1734,2438
1735,335
1736,2622
1737,1053
1738,696
1739,101
1740,75
1741,1394
1742,2495
1743,2554
1744,454
1745,329
1746,1408
1747,1702
1748,2232
1749,999
1750,960
1751,1344
1752,1458
1753,1719
1754,134
1755,1243
1756,1372
1757,12
1758,1409
1759,1122
1760,1917
1761,628
1762,518
1763,2505
1764,7
1765,761
1766,60
1767,508
1768,451
1769,1026
1770,983
1771,1463
1772,1811
1773,325
1774,1472
1775,2346
1776,90
1777,754
1778,315
1779,2119
1780,1344
1781,1916
1782,443
1783,461
1784,415
1785,388
1786,1550
1787,1321
1788,2047
1789,980
1790,2181
1791,2273
1792,2342
1793,1252
1794,2590
1795,210
1796,364
1797,1966
1798,372
1799,1444
1800,108
1801,2104
1802,907
1803,1604
1804,606
1805,1358
1806,2260
1807,1721
1808,648
1809,126
1810,1763
1811,2242
1812,2433
1813,1271
1814,1973
1815,372
1816,726
1817,848
1818,165
1819,165
1820,1763
1821,1640
1822,1713
1823,213
1824,2172
1825,1941
1826,701
1827,1108
1828,241
1829,961
1830,215
1831,214
1832,516
1833,2078
1834,524
1835,2500
1836,1305
1837,1478
1838,1016
1839,1431
1840,2477
1841,726
1842,155
1843,1532
1844,1194
1845,2141
1846,103
1847,2101
1848,250
1849,1993
1850,2034
1851,2107
1852,1276
1853,760
1854,547
1855,1580
1856,1872
1857,100
1858,1542
1859,2194
1860,1703
1861,1004
1862,1233
1863,1517
1864,1897
1865,890
1866,1163
1867,679
1868,2304
1869,698
1870,712
1871,148
1872,349
1873,1259
1874,2110
1875,1364
1876,66
1877,628
1878,1924
1879,1981
1880,539
1881,1694
1882,527
1883,20
1884,2104
1885,1385
1886,526
1887,2341
1888,1120
1889,2079
1890,1940
1891,2575
1892,435
1893,421
1894,182
1895,1965
1896,2259
1897,1021
1898,431
1899,1515
1900,2303
1901,709
1902,316
1903,1874
1904,54
1905,979
1906,186
1907,1038
1908,247
1909,1419
1910,688
1911,325
1912,442
1913,1250
1914,1381
1915,2513
1916,1375
1917,162
1918,2283
1919,2401
1920,1826
1921,953
1922,1711
1923,2112
1924,634
1925,1510
1926,693
1927,560
1928,1657
1929,946
1930,193
1931,227
1932,1339
1933,421
1934,160
1935,647
1936,1713
1937,971
1938,2553
1939,220
1940,1200
1941,1559
1942,2559
1943,1166
1944,1065
1945,1854
1946,397
1947,2205
1948,563
1949,1361
1950,1964
1951,1736
1952,2015
1953,111
1954,2528
1955,50
1956,1257
1957,1447
1958,1204
1959,256
1960,796
1961,893
1962,1915
1963,1471
1964,729
1965,1104
1966,1582
1967,669
1968,794
1969,1012
1970,2093
1971,1292
1972,317
1973,531
1974,1709
1975,189
1976,1008
1977,951
1978,2487
1979,2080
1980,2029
1981,1571
1982,2549
1983,1481
1984,1547
1985,396
1986,1169
1987,1215
1988,2427
1989,921
1990,1675
1991,421
1992,476
1993,2278
1994,726
1995,1342
1996,373
1997,430
1998,989
1999,263
2000,1348
2001,376
2002,2202
2003,390
2004,738
2005,274
2006,2600
2007,1890
2008,1856
2009,594
2010,184
2011,457
2012,1351
2013,2139
2014,1649
2015,921
2016,1228
2017,1114
2018,1243
2019,1850
2020,561
2021,1227
2022,1434
2023,1158
2024,2186
2025,1031
2026,2468
2027,590
2028,1735
2029,2300
2030,725
2031,175
2032,12
2033,1929
2034,1341
2035,16
2036,911
2037,1241
2038,2101
2039,2621
2040,1912
2041,2016
2042,874
2043,1212
2044,1952
2045,970
2046,588
2047,2517
2048,138
2049,1894
2050,570
2051,1744
2052,1103
2053,2057
2054,687
2055,745
2056,1516
2057,204
2058,1642
2059,1081
2060,1387
2061,867
2062,283
2063,151
2064,1910
2065,2448
2066,1050
2067,1529
2068,2133
2069,1621
2070,2101
2071,636
2072,178
2073,1092
2074,333
2075,2042
2076,1558
2077,1118
2078,2378
2079,1352
2080,1027
2081,1455
2082,2540
2083,1914
2084,2336
2085,2520
2086,1186
2087,351
2088,17
2089,1557
2090,1303
2091,559
2092,39
2093,1194
2094,2037
2095,1088
2096,1315
2097,918
2098,1365
2099,2071
2100,89
2101,716
2102,1195
2103,1167
2104,2280
2105,2094
2106,1952
2107,1460
2108,1909
2109,2446
2110,1022
2111,666
2112,511
2113,443
2114,205
2115,2057
2116,1016
2117,683
2118,788
2119,2475
2120,1516
2121,835
2122,1583
2123,1699
2124,1213
2125,242
2126,234
2127,957
2128,649
2129,734
2130,520
2131,2095
2132,2218
2133,1751
2134,798
2135,1041
2136,1024
2137,505
2138,1684
2139,827
2140,1615
2141,541
2142,1029
2143,428
2144,1494
2145,528
2146,2588
2147,685
2148,2045
2149,1070
2150,787
2151,111
2152,1499
2153,64
2154,2267
2155,1656
2156,731
2157,26
2158,2086
2159,1005
2160,1038
2161,2565
2162,2422
2163,1119
2164,2420
2165,1786
2166,2268
2167,850
2168,893
2169,734
2170,2247
2171,2468
2172,868
2173,1488
2174,1681
2175,841
2176,2570
2177,219
2178,1150
2179,1091
2180,2151
2181,2139
2182,1681
2183,916
2184,850
2185,470
2186,752
2187,1874
2188,704
2189,1820
2190,844
2191,571
2192,705
2193,1016
2194,2592
2195,2156
2196,307
2197,2243
2198,1218
2199,397
2200,94
2201,1580
2202,2165
2203,873
2204,1104
2205,440
2206,2116
2207,343
2208,347
2209,1577
2210,833
2211,157
2212,1173
2213,653
2214,1399
2215,1421
2216,913
2217,1211
2218,1544
2219,1963
2220,93
2221,2448
2222,1958
2223,1594
2224,310
2225,2526
2226,1672
2227,324
2228,2044
2229,1512
2230,1623
2231,95
2232,995
2233,1484
2234,583
2235,2268
2236,321
2237,2495
2238,1978
2239,2151
2240,394
2241,1355
2242,1569
2243,1894
2244,708
2245,442
2246,2595
2247,2006
2248,2481
2249,660
2250,2062
2251,1638
2252,530
2253,2106
2254,514
2255,1886
2256,394
2257,1352
2258,1386
2259,655
2260,61
2261,1796
2262,1122
2263,2499
2264,1076
2265,887
2266,1338
2267,492
2268,2529
2269,337
2270,2544
2271,2011
2272,310
2273,2416
2274,1353
2275,2354
2276,2431
2277,2119
2278,166
2279,2580
2280,764
2281,1061
2282,64
2283,1660
2284,2435
2285,1674
2286,503
2287,1025
2288,1742
2289,1179
2290,351
2291,2505
2292,2095
2293,791
2294,85
2295,1007
2296,143
2297,2319
2298,2561
2299,230
2300,1562
2301,537
2302,1497
2303,521
2304,886
2305,823
2306,1535
2307,1912
2308,338
2309,466
2310,506
2311,480
2312,1079
2313,2449
2314,1465
2315,314
2316,1851
2317,1542
2318,1375
2319,1294
2320,1890
2321,1532
2322,1588
2323,359
2324,471
2325,241
2326,2053
2327,2243
2328,594
2329,99
2330,1813
2331,125
2332,13
2333,752
2334,648
2335,655
2336,446
2337,1869
2338,1581
2339,1013
2340,1194
2341,1765
2342,317
2343,1462
2344,2319
2345,157
2346,1549
2347,2458
2348,653
2349,971
2350,1109
2351,1455
2352,247
2353,715
2354,1322
2355,2346
2356,364
2357,2313
2358,82
2359,859
2360,2547
2361,1701
